#,When,Who,Problem Name,Lang,Number,Class,Number_Class
181717713,2022/11/20 12:18,099450735z,UltraFastMathematician,GNU C++17 (64),61,A,61A
181720484,2022/11/20 12:47,099450735z,AntonandDanik,GNU C++17 (64),734,A,734A
181726478,2022/11/20 13:55,Lanakhaled,HittheLottery,GNU C++20 (64),996,A,996A
181726999,2022/11/20 14:01,Mohammed_Abdelkareem,TechnicalSupport,GNU C++17,1754,A,1754A
181736504,2022/11/20 15:35,Abd_HM,Presents,GNU C++17,136,A,136A
181743392,2022/11/20 16:46,0xessam,AngryStudents,GNU C++20 (64),1287,A,1287A
181751099,2022/11/20 17:40,obada_katma,TechnicalSupport,GNU C++20 (64),1754,A,1754A
181764307,2022/11/20 18:00,Nour-Aldeen,TwoPermutations,GNU C++17,1761,A,1761A
181767122,2022/11/20 18:05,Anti_tourist4000,TwoPermutations,GNU C++20 (64),1761,A,1761A
181767563,2022/11/20 18:06,M.Qattan,EliminationofaRing,GNU C++20 (64),1761,B,1761B
181776289,2022/11/20 18:26,M.Qattan,TwoPermutations,GNU C++20 (64),1761,A,1761A
181780133,2022/11/20 18:37,Nour-Aldeen,EliminationofaRing,GNU C++17,1761,B,1761B
181797860,2022/11/20 19:47,Ansam092,TwoPermutations,GNU C++17,1761,A,1761A
181808397,2022/11/20 21:12,Lanakhaled,CutRibbon,GNU C++20 (64),189,A,189A
181811464,2022/11/20 21:41,obadaa.masri,CountingTime,GNU C++17,101343,K,101343K
181811519,2022/11/20 21:42,masa_beydoun,CutRibbon,GNU C++17,189,A,189A
181814236,2022/11/20 22:12,M.Qattan,LostPermutation,GNU C++20 (64),1759,B,1759B
181816883,2022/11/20 22:43,Nour-Aldeen,CountingRectangles,GNU C++17,1722,E,1722E
181824549,2022/11/21 00:46,Nour-Aldeen,Lshapes,GNU C++17,1722,F,1722F
181825388,2022/11/21 01:05,M.Qattan,SetConstruction,GNU C++20 (64),1761,C,1761C
181828328,2022/11/21 02:28,M.Qattan,Pride,GNU C++20 (64),891,A,891A
181836427,2022/11/21 06:12,anas_allaham,DreamoonandWiFi,GNU C++20 (64),476,B,476B
181837614,2022/11/21 06:40,anas_allaham,DreamoonandStairs,GNU C++20 (64),476,A,476A
181850316,2022/11/21 10:21,Abd_HM,Twins,GNU C++17,160,A,160A
181850760,2022/11/21 10:28,obada_katma,Dubstep,GNU C++20 (64),208,A,208A
181851437,2022/11/21 10:37,obada_katma,AntonandPolyhedrons,GNU C++20 (64),785,A,785A
181855084,2022/11/21 11:23,0xessam,Football,GNU C++20 (64),43,A,43A
181855576,2022/11/21 11:28,Mohammed_Abdelkareem,Twins,GNU C++17,160,A,160A
181856200,2022/11/21 11:35,043_33798_Nuraiym-7,VovaandTrophies,GNU C++17,1082,B,1082B
181857056,2022/11/21 11:45,043_33798_Nuraiym-7,AlexandaRhombus,GNU C++17,1180,A,1180A
181857520,2022/11/21 11:50,043_33798_Nuraiym-7,FunctionHeight,GNU C++17,1036,A,1036A
181857730,2022/11/21 11:52,043_33798_Nuraiym-7,Music,GNU C++17,569,A,569A
181858491,2022/11/21 12:00,Nour-Aldeen,EvenOddXOR,GNU C++17,1722,G,1722G
181859252,2022/11/21 12:08,Abd_HM,GravityFlip,GNU C++17,405,A,405A
181863099,2022/11/21 12:47,0xessam,FoxandNumberGame,GNU C++20 (64),389,A,389A
181878661,2022/11/21 15:21,0xessam,WormsEvolution,GNU C++20 (64),31,A,31A
181879083,2022/11/21 15:24,043_33798_Nuraiym-7,ArrayShrinking,GNU C++17,1312,E,1312E
181880437,2022/11/21 15:36,0xessam,ChewbaсcaandNumber,GNU C++20 (64),514,A,514A
181881591,2022/11/21 15:46,043_33798_Nuraiym-7,MaximumIncrease,GNU C++17,702,A,702A
181885408,2022/11/21 16:21,_SADIEM_,TwoPermutations,GNU C++20 (64),1761,A,1761A
181886086,2022/11/21 16:26,masa_beydoun,LostPermutation,GNU C++17,1759,B,1759B
181889652,2022/11/21 16:58,Mohammad_Alassali,Party,GNU C++20 (64),115,A,115A
181896539,2022/11/21 17:36,_SADIEM_,MediumNumber,GNU C++20 (64),1760,A,1760A
181895548,2022/11/21 17:36,Nour-Aldeen,MediumNumber,GNU C++17,1760,A,1760A
181902417,2022/11/21 17:38,Mohammad_Alassali,MediumNumber,GNU C++20 (64),1760,A,1760A
181900102,2022/11/21 17:38,Wiaam_SA,MediumNumber,GNU C++17,1760,A,1760A
181901749,2022/11/21 17:38,M.Qattan,MediumNumber,GNU C++20 (64),1760,A,1760A
181901707,2022/11/21 17:38,0xessam,MediumNumber,GNU C++20 (64),1760,A,1760A
181902260,2022/11/21 17:38,anas_allaham,MediumNumber,GNU C++20 (64),1760,A,1760A
181903556,2022/11/21 17:39,_SADIEM_,Atilla'sFavoriteProblem,GNU C++20 (64),1760,B,1760B
181904197,2022/11/21 17:39,dee..,MediumNumber,GNU C++17,1760,A,1760A
181904171,2022/11/21 17:39,Nour-Aldeen,Atilla'sFavoriteProblem,GNU C++17,1760,B,1760B
181910630,2022/11/21 17:41,Mohammad_Alassali,Atilla'sFavoriteProblem,GNU C++20 (64),1760,B,1760B
181912872,2022/11/21 17:42,Lanakhaled,MediumNumber,GNU C++20 (64),1760,A,1760A
181914621,2022/11/21 17:43,_SADIEM_,Advantage,GNU C++20 (64),1760,C,1760C
181914405,2022/11/21 17:43,M.Qattan,Atilla'sFavoriteProblem,GNU C++20 (64),1760,B,1760B
181916538,2022/11/21 17:44,0xessam,Atilla'sFavoriteProblem,GNU C++20 (64),1760,B,1760B
181919879,2022/11/21 17:45,Nour-Aldeen,Advantage,GNU C++17,1760,C,1760C
181920213,2022/11/21 17:45,obada_katma,MediumNumber,GNU C++20 (64),1760,A,1760A
181923135,2022/11/21 17:47,dee..,Atilla'sFavoriteProblem,GNU C++17,1760,B,1760B
181922686,2022/11/21 17:47,anas_allaham,Atilla'sFavoriteProblem,GNU C++20 (64),1760,B,1760B
181925694,2022/11/21 17:48,Wiaam_SA,Atilla'sFavoriteProblem,GNU C++17,1760,B,1760B
181926569,2022/11/21 17:49,Ansam092,MediumNumber,GNU C++17,1760,A,1760A
181926410,2022/11/21 17:49,Lanakhaled,Atilla'sFavoriteProblem,GNU C++20 (64),1760,B,1760B
181930026,2022/11/21 17:51,sanji333333,MediumNumber,GNU C++17,1760,A,1760A
181931933,2022/11/21 17:53,Nour-Aldeen,ChallengingValleys,GNU C++17,1760,D,1760D
181933368,2022/11/21 17:54,0xessam,Advantage,GNU C++20 (64),1760,C,1760C
181933199,2022/11/21 17:54,dee..,Advantage,GNU C++17,1760,C,1760C
181934852,2022/11/21 17:55,obada_katma,Atilla'sFavoriteProblem,GNU C++20 (64),1760,B,1760B
181945935,2022/11/21 18:04,anas_allaham,Advantage,GNU C++20 (64),1760,C,1760C
181947307,2022/11/21 18:05,Wiaam_SA,Advantage,GNU C++17,1760,C,1760C
181948145,2022/11/21 18:06,IT-24-,Atilla'sFavoriteProblem,GNU C++17,1760,B,1760B
181950586,2022/11/21 18:08,IT-24-,MediumNumber,GNU C++17,1760,A,1760A
181953227,2022/11/21 18:11,_SADIEM_,ChallengingValleys,GNU C++20 (64),1760,D,1760D
181952966,2022/11/21 18:11,Ansam092,Atilla'sFavoriteProblem,GNU C++17,1760,B,1760B
181956485,2022/11/21 18:14,MuhannadW,MediumNumber,GNU C++14,1760,A,1760A
181957905,2022/11/21 18:15,Mohammad_Alassali,Advantage,GNU C++20 (64),1760,C,1760C
181958287,2022/11/21 18:16,0xessam,ChallengingValleys,GNU C++20 (64),1760,D,1760D
181961534,2022/11/21 18:19,M.Qattan,Advantage,GNU C++20 (64),1760,C,1760C
181962793,2022/11/21 18:20,Mohammed_Abdelkareem,MediumNumber,GNU C++17,1760,A,1760A
181963182,2022/11/21 18:21,Lanakhaled,Advantage,GNU C++20 (64),1760,C,1760C
181969008,2022/11/21 18:27,M.Qattan,ChallengingValleys,GNU C++20 (64),1760,D,1760D
181977167,2022/11/21 18:36,_SADIEM_,BinaryInversions,GNU C++20 (64),1760,E,1760E
181978032,2022/11/21 18:37,obada_katma,Advantage,GNU C++20 (64),1760,C,1760C
181981189,2022/11/21 18:41,Nour-Aldeen,BinaryInversions,GNU C++17,1760,E,1760E
181992982,2022/11/21 18:55,_SADIEM_,Quests,GNU C++20 (64),1760,F,1760F
181994970,2022/11/21 18:58,M.Qattan,BinaryInversions,GNU C++20 (64),1760,E,1760E
181996240,2022/11/21 18:59,Mohammed_Abdelkareem,Atilla'sFavoriteProblem,GNU C++17,1760,B,1760B
182000538,2022/11/21 19:06,sarah.m.akkad,MediumNumber,GNU C++20 (64),1760,A,1760A
182013556,2022/11/21 19:25,Bicso,MediumNumber,GNU C++14,1760,A,1760A
182017006,2022/11/21 19:31,sarah.m.akkad,Atilla'sFavoriteProblem,GNU C++20 (64),1760,B,1760B
182028228,2022/11/21 19:50,Bicso,Atilla'sFavoriteProblem,GNU C++14,1760,B,1760B
182029459,2022/11/21 19:52,Mohammad_Alassali,BinaryInversions,GNU C++20 (64),1760,E,1760E
182030965,2022/11/21 19:55,IT-24-,Advantage,GNU C++17,1760,C,1760C
182038659,2022/11/21 20:20,_SADIEM_,SlavicG'sFavoriteProblem,GNU C++20 (64),1760,G,1760G
182043244,2022/11/21 20:52,Ansam092,Advantage,GNU C++17,1760,C,1760C
182046294,2022/11/21 21:18,obada_katma,Where'stheBishop?,GNU C++20 (64),1692,C,1692C
182049070,2022/11/21 21:45,masa_beydoun,MediumNumber,GNU C++17,1760,A,1760A
182049540,2022/11/21 21:51,masa_beydoun,Atilla'sFavoriteProblem,GNU C++17,1760,B,1760B
182050647,2022/11/21 22:03,obadaa.masri,SecretCombination,GNU C++17,496,B,496B
182051082,2022/11/21 22:08,masa_beydoun,Advantage,GNU C++17,1760,C,1760C
182052040,2022/11/21 22:19,Lanakhaled,ChallengingValleys,GNU C++20 (64),1760,D,1760D
182056216,2022/11/21 23:13,Mohammad_Alassali,ChallengingValleys,GNU C++20 (64),1760,D,1760D
182056979,2022/11/21 23:24,Conan_y65,MediumNumber,GNU C++20 (64),1760,A,1760A
182057996,2022/11/21 23:40,Conan_y65,Atilla'sFavoriteProblem,GNU C++20 (64),1760,B,1760B
182058786,2022/11/21 23:55,obada_katma,SpellCheck,GNU C++20 (64),1722,A,1722A
182063685,2022/11/22 01:41,M.Qattan,DubiousCyrpto,GNU C++20 (64),1379,B,1379B
182082666,2022/11/22 06:59,anas_allaham,BinaryInversions,GNU C++20 (64),1760,E,1760E
182084081,2022/11/22 07:25,IT-24-,Sum,GNU C++17,1742,A,1742A
182085568,2022/11/22 07:52,IT-24-,Increasing,GNU C++17,1742,B,1742B
182093902,2022/11/22 09:48,Nour-Aldeen,Quests,GNU C++17,1760,F,1760F
182094738,2022/11/22 09:59,obada_katma,ShortSubstrings,GNU C++20 (64),1367,A,1367A
182106659,2022/11/22 12:19,Abd_HM,Expression,MS C++ 2017,479,A,479A
182117482,2022/11/22 14:32,obada_katma,NewYearandHurry,GNU C++20 (64),750,A,750A
182125140,2022/11/22 15:39,Anti_tourist4000,BinaryInversions,GNU C++20 (64),1760,E,1760E
182125223,2022/11/22 15:39,Anti_tourist4000,Advantage,GNU C++20 (64),1760,C,1760C
182125318,2022/11/22 15:40,Anti_tourist4000,Atilla'sFavoriteProblem,GNU C++20 (64),1760,B,1760B
182125430,2022/11/22 15:41,Anti_tourist4000,ChallengingValleys,GNU C++20 (64),1760,D,1760D
182125385,2022/11/22 15:41,Anti_tourist4000,MediumNumber,GNU C++20 (64),1760,A,1760A
182127445,2022/11/22 15:56,043_33798_Nuraiym-7,MediumNumber,GNU C++17,1760,A,1760A
182128030,2022/11/22 16:00,043_33798_Nuraiym-7,Atilla'sFavoriteProblem,GNU C++17,1760,B,1760B
182128161,2022/11/22 16:01,043_33798_Nuraiym-7,TwoPermutations,GNU C++17,1761,A,1761A
182128090,2022/11/22 16:01,043_33798_Nuraiym-7,GiftsFixing,GNU C++17,1399,B,1399B
182128871,2022/11/22 16:07,Bicso,Books,GNU C++14,279,B,279B
182130816,2022/11/22 16:21,Nour-Aldeen,WhiteBlackBalancedSubtrees,GNU C++17,1676,G,1676G
182131439,2022/11/22 16:26,Mohammed_Abdelkareem,cAPSlOCK,GNU C++17,131,A,131A
182145902,2022/11/22 18:17,Nour-Aldeen,GoodArray,GNU C++17,1077,C,1077C
182152261,2022/11/22 19:08,Grapeee,MediumNumber,GNU C++17,1760,A,1760A
182152417,2022/11/22 19:10,Grapeee,Atilla'sFavoriteProblem,GNU C++17,1760,B,1760B
182152804,2022/11/22 19:13,Grapeee,Advantage,GNU C++17,1760,C,1760C
182153342,2022/11/22 19:18,Grapeee,ChallengingValleys,GNU C++17,1760,D,1760D
182154462,2022/11/22 19:27,Grapeee,BinaryInversions,GNU C++17,1760,E,1760E
182157100,2022/11/22 19:49,Grapeee,Quests,GNU C++17,1760,F,1760F
182161886,2022/11/22 20:31,anas_allaham,CutRibbon,GNU C++20 (64),189,A,189A
182162246,2022/11/22 20:34,Anti_tourist4000,Quests,GNU C++20 (64),1760,F,1760F
182162999,2022/11/22 20:41,masa_beydoun,ChallengingValleys,GNU C++17,1760,D,1760D
182165288,2022/11/22 21:03,anas_allaham,CardsforFriends,GNU C++20 (64),1472,A,1472A
182166222,2022/11/22 21:11,masa_beydoun,TrafficLight,GNU C++17,1744,C,1744C
182166967,2022/11/22 21:18,obadaa.masri,"Dividebythree,multiplybytwo",GNU C++17,977,D,977D
182167511,2022/11/22 21:24,Grapeee,SlavicG'sFavoriteProblem,GNU C++17,1760,G,1760G
182168381,2022/11/22 21:32,Kareembo,FileName,GNU C++17,978,B,978B
182168775,2022/11/22 21:36,anas_allaham,FairDivision,GNU C++20 (64),1472,B,1472B
182170473,2022/11/22 21:53,Kareembo,ArithmeticArray,GNU C++17,1537,A,1537A
182170895,2022/11/22 21:57,masa_beydoun,MinimumExtraction,GNU C++17,1607,C,1607C
182172972,2022/11/22 22:19,Mohammad_Alassali,SearchforPrettyIntegers,GNU C++20 (64),870,A,870A
182173606,2022/11/22 22:26,Wiaam_SA,Tprimes,GNU C++17,230,B,230B
182173979,2022/11/22 22:31,masa_beydoun,MakeitDivisibleby25,GNU C++17,1593,B,1593B
182174254,2022/11/22 22:34,Mohammad_Alassali,Dominopiling,GNU C++20 (64),50,A,50A
182174562,2022/11/22 22:38,Mohammad_Alassali,InSearchofanEasyProblem,GNU C++20 (64),1030,A,1030A
182174642,2022/11/22 22:39,Wiaam_SA,CombinationLock,GNU C++17,540,A,540A
182174824,2022/11/22 22:41,Mohammad_Alassali,GeorgeandAccommodation,GNU C++20 (64),467,A,467A
182175448,2022/11/22 22:49,Mohammad_Alassali,UltraFastMathematician,GNU C++20 (64),61,A,61A
182175501,2022/11/22 22:50,anas_allaham,HolidayOfEquality,GNU C++20 (64),758,A,758A
182176222,2022/11/22 22:59,Mohammad_Alassali,Hulk,GNU C++20 (64),705,A,705A
182176269,2022/11/22 23:00,anas_allaham,SearchforPrettyIntegers,GNU C++20 (64),870,A,870A
182176815,2022/11/22 23:07,anas_allaham,InSearchofanEasyProblem,GNU C++20 (64),1030,A,1030A
182177375,2022/11/22 23:15,anas_allaham,ThreeDoors,GNU C++20 (64),1709,A,1709A
182178534,2022/11/22 23:32,sarah.m.akkad,Tprimes,GNU C++20 (64),230,B,230B
182178973,2022/11/22 23:38,Abd_HM,IWannaBetheGuy,MS C++ 2017,469,A,469A
182206199,2022/11/23 08:39,0xessam,BinaryInversions,GNU C++20 (64),1760,E,1760E
182207201,2022/11/23 08:53,obada_katma,EvenOdds,GNU C++20 (64),318,A,318A
182211494,2022/11/23 09:42,Nour-Aldeen,Knapsack,GNU C++17,1446,A,1446A
182216487,2022/11/23 10:32,099450735z,QueueattheSchool,GNU C++17 (64),266,B,266B
182219560,2022/11/23 11:01,Nour-Aldeen,AddCandies,GNU C++17,1447,A,1447A
182220982,2022/11/23 11:15,099450735z,Translation,GNU C++17 (64),41,A,41A
182222599,2022/11/23 11:31,099450735z,VanyaandFence,GNU C++17 (64),677,A,677A
182223981,2022/11/23 11:45,099450735z,InSearchofanEasyProblem,GNU C++17 (64),1030,A,1030A
182227866,2022/11/23 12:25,099450735z,GeorgeandAccommodation,GNU C++17 (64),467,A,467A
182234274,2022/11/23 13:36,Abdulrhaim_Ma,CalculatingFunction,GNU C++17,486,A,486A
182242360,2022/11/23 14:54,Abd_HM,SearchforPrettyIntegers,GNU C++17,870,A,870A
182243956,2022/11/23 15:08,0xessam,Army,GNU C++20 (64),38,A,38A
182245176,2022/11/23 15:19,Abd_HM,Odd/EvenIncrements,GNU C++17,1669,C,1669C
182246647,2022/11/23 15:32,masa_beydoun,PolycarpRecoversthePermutation,GNU C++17,1611,C,1611C
182263016,2022/11/23 17:48,Abd_HM,23Moves,GNU C++17,1716,A,1716A
182267160,2022/11/23 18:32,Mohammed_Abdelkareem,Presents,GNU C++17,136,A,136A
182272372,2022/11/23 19:28,Mohammad_Alassali,BeautifulYear,GNU C++20 (64),271,A,271A
182272430,2022/11/23 19:28,Abd_HM,TechnicalSupport,GNU C++17,1754,A,1754A
182272539,2022/11/23 19:29,043_33798_Nuraiym-7,EliminationofaRing,GNU C++17,1761,B,1761B
182276742,2022/11/23 20:14,Mohammad_Alassali,QueueattheSchool,GNU C++20 (64),266,B,266B
182277958,2022/11/23 20:26,masa_beydoun,PizzaForces,GNU C++17,1555,A,1555A
182278395,2022/11/23 20:31,Mohammad_Alassali,Elephant,GNU C++20 (64),617,A,617A
182279421,2022/11/23 20:41,masa_beydoun,TwoArrays,GNU C++17,1584,C,1584C
182280861,2022/11/23 20:56,Mohammad_Alassali,Odd/EvenIncrements,GNU C++20 (64),1669,C,1669C
182282184,2022/11/23 21:10,Mohammad_Alassali,ThreeDoors,GNU C++20 (64),1709,A,1709A
182282473,2022/11/23 21:12,Bicso,NewYearandHurry,GNU C++14,750,A,750A
182282885,2022/11/23 21:17,obada_katma,IWannaBetheGuy,GNU C++20 (64),469,A,469A
182286141,2022/11/23 21:52,Mohammed_Abdelkareem,NearestMinimums,GNU C++17,911,A,911A
182286273,2022/11/23 21:53,0xessam,DoyouwhereisNaseem?,GNU C++20 (64),103828,E,103828E
182286722,2022/11/23 21:58,099450735z,Magnets,GNU C++17 (64),344,A,344A
182286833,2022/11/23 22:00,Mohammad_Alassali,23Moves,GNU C++20 (64),1716,A,1716A
182288073,2022/11/23 22:16,Mohammad_Alassali,TechnicalSupport,GNU C++20 (64),1754,A,1754A
182289154,2022/11/23 22:32,Mohammad_Alassali,YesYes?,GNU C++20 (64),1759,A,1759A
182289348,2022/11/23 22:34,obadaa.masri,PreparingOlympiad,GNU C++17,550,B,550B
182290829,2022/11/23 22:56,Mohammad_Alassali,TwoGroups,GNU C++20 (64),1747,A,1747A
182292665,2022/11/23 23:24,sanji333333,Advantage,GNU C++17,1760,C,1760C
182292880,2022/11/23 23:28,Conan_y65,Advantage,GNU C++20 (64),1760,C,1760C
182292966,2022/11/23 23:29,sanji333333,Tprimes,GNU C++17,230,B,230B
182307648,2022/11/24 05:54,043_33798_Nuraiym-7,FafaandtheGates,GNU C++17,935,B,935B
182311497,2022/11/24 07:23,sarah.m.akkad,Advantage,GNU C++20 (64),1760,C,1760C
182312442,2022/11/24 07:44,anas_allaham,TwoArrays,GNU C++20 (64),1584,C,1584C
182314010,2022/11/24 08:14,anas_allaham,Hotelier,GNU C++20 (64),1200,A,1200A
182314621,2022/11/24 08:25,anas_allaham,ComputerGame,GNU C++20 (64),1598,A,1598A
182322899,2022/11/24 10:11,Abd_HM,KefaandFirstSteps,GNU C++17,580,A,580A
182324717,2022/11/24 10:32,Abd_HM,ArrivaloftheGeneral,GNU C++17,144,A,144A
182330974,2022/11/24 11:47,Lanakhaled,FashionabLee,GNU C++20 (64),1369,A,1369A
182335446,2022/11/24 12:36,Lanakhaled,ConstructaRectangle,GNU C++20 (64),1622,A,1622A
182336844,2022/11/24 12:53,Lanakhaled,BadTriangle,GNU C++20 (64),1398,A,1398A
182337655,2022/11/24 13:02,Lanakhaled,TwoRegularPolygons,GNU C++20 (64),1312,A,1312A
182359068,2022/11/24 16:31,Abd_HM,Taxi,GNU C++17,158,B,158B
182366709,2022/11/24 17:38,anas_allaham,Coprime,GNU C++20 (64),1742,D,1742D
182367180,2022/11/24 17:42,Abdulrhaim_Ma,A+B(Harderversion),GNU C++17,103821,F,103821F
182378872,2022/11/24 19:13,obada_katma,Insomniacure,GNU C++20 (64),148,A,148A
182381548,2022/11/24 19:35,Mohammad_Alassali,CutRibbon,GNU C++20 (64),189,A,189A
182390271,2022/11/24 20:56,Mohammad_Alassali,LongJumps,GNU C++20 (64),1472,C,1472C
182390216,2022/11/24 20:56,ShathaS2003,Translation,GNU C++17,41,A,41A
182393419,2022/11/24 21:29,Mohammed_Abdelkareem,Keyboard,GNU C++17,474,A,474A
182393643,2022/11/24 21:31,obadaa.masri,"Sagheer,theHausmeister",GNU C++17,812,B,812B
182393676,2022/11/24 21:32,ShathaS2003,InSearchofanEasyProblem,GNU C++17,1030,A,1030A
182394390,2022/11/24 21:39,Mohammad_Alassali,FrogJumps,GNU C++20 (64),1324,C,1324C
182395432,2022/11/24 21:51,ShathaS2003,GeorgeandAccommodation,GNU C++17,467,A,467A
182396057,2022/11/24 21:58,Nour-Aldeen,FindDivisible,GNU C++17,1096,A,1096A
182397882,2022/11/24 22:20,099450735z,Drinks,GNU C++17 (64),200,B,200B
182398489,2022/11/24 22:28,Mohammad_Alassali,LostPermutation,GNU C++20 (64),1759,B,1759B
182422455,2022/11/25 07:55,099450735z,Hulk,GNU C++17 (64),705,A,705A
182437266,2022/11/25 11:35,Mohammad_Alassali,LongestPalindrome,GNU C++20 (64),1304,B,1304B
182439535,2022/11/25 12:01,masa_beydoun,ArrayReodering,GNU C++17,1535,B,1535B
182440181,2022/11/25 12:09,masa_beydoun,BadBoy,GNU C++17,1537,B,1537B
182442992,2022/11/25 12:39,Mohammad_Alassali,LastYear'sSubstring,GNU C++17,1462,B,1462B
182446057,2022/11/25 13:14,ShathaS2003,UltraFastMathematician,GNU C++17,61,A,61A
182450651,2022/11/25 14:09,ShathaS2003,23Moves,GNU C++17,1716,A,1716A
182451569,2022/11/25 14:18,M.Qattan,DZYLovesChessboard,GNU C++20 (64),445,A,445A
182457283,2022/11/25 15:15,IT-24-,MinimumVariedNumber,GNU C++17,1714,C,1714C
182462152,2022/11/25 16:00,obada_katma,DivisibilityProblem,GNU C++20 (64),1328,A,1328A
182463167,2022/11/25 16:09,Mohammad_Alassali,UndoubtedlyLuckyNumbers,GNU C++20 (64),244,B,244B
182472078,2022/11/25 17:25,ShathaS2003,ThreeDoors,GNU C++17,1709,A,1709A
182474948,2022/11/25 17:50,0xessam,ExtraterrestrialIntelligence,GNU C++14,36,A,36A
182476140,2022/11/25 18:00,Mohammad_Alassali,Chloeandthesequence,GNU C++20 (64),743,B,743B
182481583,2022/11/25 18:37,Grapeee,SSeeeeiinnggDDoouubbllee,GNU C++17,1758,A,1758A
182483615,2022/11/25 18:38,Anti_tourist4000,SSeeeeiinnggDDoouubbllee,GNU C++20 (64),1758,A,1758A
182489967,2022/11/25 18:45,0xessam,SSeeeeiinnggDDoouubbllee,GNU C++14,1758,A,1758A
182490657,2022/11/25 18:46,Wiaam_SA,SSeeeeiinnggDDoouubbllee,GNU C++17,1758,A,1758A
182490862,2022/11/25 18:46,Lanakhaled,SSeeeeiinnggDDoouubbllee,GNU C++20 (64),1758,A,1758A
182491675,2022/11/25 18:48,Grapeee,XOR=Average,GNU C++17,1758,B,1758B
182492638,2022/11/25 18:49,Anti_tourist4000,XOR=Average,GNU C++20 (64),1758,B,1758B
182498598,2022/11/25 19:00,ghina.alrefai,SSeeeeiinnggDDoouubbllee,GNU C++20 (64),1758,A,1758A
182501948,2022/11/25 19:06,dee..,SSeeeeiinnggDDoouubbllee,GNU C++17,1758,A,1758A
182502298,2022/11/25 19:07,anas_allaham,Scuza,GNU C++20 (64),1742,E,1742E
182505468,2022/11/25 19:13,Mohammad_Alassali,Badge,GNU C++20 (64),1020,B,1020B
182505684,2022/11/25 19:13,Grapeee,AlmostAllMultiples,GNU C++17,1758,C,1758C
182511785,2022/11/25 19:25,Ansam092,SSeeeeiinnggDDoouubbllee,GNU C++17,1758,A,1758A
182517469,2022/11/25 19:37,Grapeee,Range=√Sum,GNU C++17,1758,D,1758D
182527537,2022/11/25 20:01,Ansam092,XOR=Average,GNU C++17,1758,B,1758B
182536225,2022/11/25 20:22,Bicso,SSeeeeiinnggDDoouubbllee,GNU C++14,1758,A,1758A
182547183,2022/11/25 21:13,Nour-Aldeen,SSeeeeiinnggDDoouubbllee,GNU C++17,1758,A,1758A
182549499,2022/11/25 21:24,Wiaam_SA,ChallengingValleys,GNU C++17,1760,D,1760D
182552356,2022/11/25 21:40,anas_allaham,Puzzles,GNU C++20 (64),337,A,337A
182555797,2022/11/25 22:01,obadaa.masri,YetAnotherTwoIntegersProblem,GNU C++17,1409,A,1409A
182558801,2022/11/25 22:22,M.Qattan,Maze,GNU C++20 (64),377,A,377A
182559094,2022/11/25 22:24,anas_allaham,IQtest,GNU C++20 (64),25,A,25A
182560216,2022/11/25 22:33,M.Qattan,SSeeeeiinnggDDoouubbllee,GNU C++20 (64),1758,A,1758A
182561722,2022/11/25 22:46,M.Qattan,XOR=Average,GNU C++20 (64),1758,B,1758B
182566494,2022/11/25 23:31,Mohammad_Alassali,SecretCombination,GNU C++20 (64),496,B,496B
182566941,2022/11/25 23:36,Ansam092,TechnicalSupport,GNU C++17,1754,A,1754A
182567697,2022/11/25 23:45,Conan_y65,ChallengingValleys,GNU C++20 (64),1760,D,1760D
182569522,2022/11/26 00:09,Ansam092,TwoGroups,GNU C++17,1747,A,1747A
182570742,2022/11/26 00:28,Ansam092,YesYes?,GNU C++17,1759,A,1759A
182572256,2022/11/26 00:54,Ansam092,Odd/EvenIncrements,GNU C++17,1669,C,1669C
182575844,2022/11/26 02:12,M.Qattan,AlmostAllMultiples,GNU C++20 (64),1758,C,1758C
182590580,2022/11/26 07:33,anas_allaham,BoboniuLikestoColorBalls,GNU C++20 (64),1395,A,1395A
182593211,2022/11/26 08:04,anas_allaham,ProfessorGukiZ'sRobot,GNU C++20 (64),620,A,620A
182594164,2022/11/26 08:14,anas_allaham,GrandfatherDovlet’scalculator,GNU C++20 (64),620,B,620B
182601012,2022/11/26 09:21,Kareembo,HonestCoach,GNU C++17,1360,B,1360B
182611460,2022/11/26 10:47,Nour-Aldeen,XOR=Average,GNU C++17,1758,B,1758B
182622724,2022/11/26 12:32,043_33798_Nuraiym-7,DetermineLine,GNU C++17,1056,A,1056A
182630389,2022/11/26 13:46,Mohammed_Abdelkareem,Isitrated?,GNU C++17,807,A,807A
182632207,2022/11/26 14:01,Nour-Aldeen,AlmostAllMultiples,GNU C++17,1758,C,1758C
182634570,2022/11/26 14:23,_SADIEM_,SSeeeeiinnggDDoouubbllee,GNU C++20 (64),1758,A,1758A
182638475,2022/11/26 15:01,_SADIEM_,XOR=Average,GNU C++20 (64),1758,B,1758B
182648614,2022/11/26 16:30,_SADIEM_,AlmostAllMultiples,GNU C++20 (64),1758,C,1758C
182655544,2022/11/26 17:09,Anti_tourist4000,Doremy'sPaint,GNU C++20 (64),1764,A,1764A
182656938,2022/11/26 17:11,dee..,Doremy'sPaint,GNU C++17,1764,A,1764A
182670079,2022/11/26 17:39,Anti_tourist4000,Doremy'sPerfectMathClass,GNU C++20 (64),1764,B,1764B
182686241,2022/11/26 18:33,masa_beydoun,BalancedRemainders,GNU C++17,1490,B,1490B
