#,When,Who,Problem_name,Lang,Number,Character
131830253,Oct/13/2021 19:12,_SADIEM_,Save More Mice,GNU C++17,1593,C
131848486,Oct/13/2021 19:43,_SADIEM_,All are Same,GNU C++17,1593,D1
131971890,Oct/14/2021 22:00,_SADIEM_,XORwice,GNU C++17,1421,A
131972777,Oct/14/2021 22:15,_SADIEM_,MIN MEX Cut,GNU C++17,1566,B
131973075,Oct/14/2021 22:21,_SADIEM_,Raising Bacteria,GNU C++17,579,A
131975278,Oct/14/2021 22:59,_SADIEM_,LLPS,GNU C++17,202,A
131975880,Oct/14/2021 23:12,_SADIEM_,Mocha and Math,GNU C++17,1559,A
131977767,Oct/14/2021 23:53,_SADIEM_,ABC String,GNU C++17,1494,A
131978484,Oct/15/2021 00:13,_SADIEM_,ABC String,GNU C++17,1494,A
131983326,Oct/15/2021 03:13,_SADIEM_,MEXor Mixup,GNU C++17,1567,B
131983572,Oct/15/2021 03:26,_SADIEM_,Fedor and New Game,GNU C++17,467,B
132054942,Oct/15/2021 19:55,_SADIEM_,New Year and Old Property,GNU C++17,611,B
132062247,Oct/15/2021 21:30,_SADIEM_,The Child and Set,GNU C++17,437,B
132065373,Oct/15/2021 22:16,_SADIEM_,Make Good,GNU C++17,1270,C
132068283,Oct/15/2021 23:05,_SADIEM_,Mahmoud and Ehab and the xor,GNU C++17,862,C
132073092,Oct/16/2021 01:14,_SADIEM_,Little Girl and Maximum XOR,GNU C++17,276,D
132176826,Oct/17/2021 06:36,_SADIEM_,Vanya and Label,GNU C++17,677,C
132187675,Oct/17/2021 09:27,_SADIEM_,Qualification Rounds,GNU C++17,868,C
132235072,Oct/17/2021 14:54,_SADIEM_,Windblume Ode,GNU C++17,1586,A
132293624,Oct/18/2021 00:22,_SADIEM_,Ehab the Xorcist,GNU C++17,1325,D
132504451,Oct/20/2021 10:50,_SADIEM_,Fill The Bag,GNU C++17,1303,D
132505904,Oct/20/2021 11:11,_SADIEM_,Kuroni and Impossible Calculation,GNU C++17,1305,C
132578354,Oct/21/2021 08:05,_SADIEM_,New Year and Hurry,GNU C++17,750,A
132589465,Oct/21/2021 10:41,_SADIEM_,Gamer Hemose,GNU C++17,1592,A
132592815,Oct/21/2021 11:25,_SADIEM_,Almost Prime,GNU C++17,26,A
132593504,Oct/21/2021 11:34,_SADIEM_,Subtractions,GNU C++17,267,A
132594725,Oct/21/2021 11:50,_SADIEM_,Toy Army,GNU C++17,84,A
132595847,Oct/21/2021 12:05,_SADIEM_,Multiplication Table,GNU C++17,577,A
132596713,Oct/21/2021 12:17,_SADIEM_,Arpa’s hard exam and Mehrdad’s naive cheat,GNU C++17,742,A
132600745,Oct/21/2021 13:08,_SADIEM_,Ksusha and Array,GNU C++17,299,A
132601680,Oct/21/2021 13:20,_SADIEM_,Divisors of Two Integers,GNU C++17,1108,B
132603438,Oct/21/2021 13:45,_SADIEM_,Perfect Number,GNU C++17,919,B
132608635,Oct/21/2021 14:46,_SADIEM_,Alyona and Numbers,GNU C++17,682,A
132616453,Oct/21/2021 16:02,_SADIEM_,EhAb AnD gCd,GNU C++17,1325,A
132619811,Oct/21/2021 16:35,_SADIEM_,LCM Problem,GNU C++17,1389,A
132838302,Oct/24/2021 09:43,_SADIEM_,Stone Game,GNU C++17,1538,A
132840871,Oct/24/2021 10:16,_SADIEM_,Friends and Candies,GNU C++17,1538,B
132842203,Oct/24/2021 10:33,_SADIEM_,Number of Pairs,GNU C++17,1538,C
132880004,Oct/24/2021 13:46,_SADIEM_,Luntik and Concerts,GNU C++17,1582,A
132896517,Oct/24/2021 14:19,_SADIEM_,Luntik and Subsequences,GNU C++17,1582,B
132927263,Oct/24/2021 16:09,_SADIEM_,Grandma Capa Knits a Scarf,GNU C++17,1582,C
133058453,Oct/25/2021 15:05,_SADIEM_,Two Subsequences,GNU C++17,1602,A
133060662,Oct/25/2021 15:24,_SADIEM_,Do Not Be Distracted!,GNU C++17,1520,A
133063600,Oct/25/2021 15:51,_SADIEM_,Ordinary Numbers,GNU C++17,1520,B
133064878,Oct/25/2021 16:03,_SADIEM_,Not Adjacent Matrix,GNU C++17,1520,C
133066580,Oct/25/2021 16:20,_SADIEM_,Same Differences,GNU C++17,1520,D
133069961,Oct/25/2021 16:54,_SADIEM_,Spy Detected!,GNU C++17,1512,A
133072094,Oct/25/2021 17:18,_SADIEM_,Almost Rectangle,GNU C++17,1512,B
133082522,Oct/25/2021 18:57,_SADIEM_,A B Palindrome,GNU C++17,1512,C
133240398,Oct/27/2021 14:03,_SADIEM_,Cards for Friends,GNU C++17,1472,A
133242131,Oct/27/2021 14:23,_SADIEM_,Fair Division,GNU C++17,1472,B
133244849,Oct/27/2021 14:53,_SADIEM_,Long Jumps,GNU C++17,1472,C
133247159,Oct/27/2021 15:17,_SADIEM_,Even Odd Game,GNU C++17,1472,D
133533040,Oct/29/2021 21:14,_SADIEM_,AB Balance,GNU C++17,1606,A
133583865,Oct/30/2021 11:39,_SADIEM_,Longest k Good Segment,GNU C++17,616,D
133586090,Oct/30/2021 12:01,_SADIEM_,Odd Divisor,GNU C++17,1475,A
133588947,Oct/30/2021 12:30,_SADIEM_,New Year's Number,GNU C++17,1475,B
133596365,Oct/30/2021 13:48,_SADIEM_,Ball in Berland,GNU C++17,1475,C
133625546,Oct/30/2021 17:45,_SADIEM_,Era,GNU C++17,1604,A
134048661,Nov/02/2021 15:10,_SADIEM_,Divisibility Problem,GNU C++17,1328,A
134050205,Nov/02/2021 15:26,_SADIEM_,Ternary XOR,GNU C++17,1328,C
134066474,Nov/02/2021 17:39,_SADIEM_,Linear Keyboard,GNU C++17,1607,A
134096465,Nov/02/2021 18:27,_SADIEM_,Odd Grasshopper,GNU C++17,1607,B
134117171,Nov/02/2021 19:06,_SADIEM_,Minimum Extraction,GNU C++17,1607,C
134137916,Nov/02/2021 20:20,_SADIEM_,Blue Red Permutation,GNU C++17,1607,D
135779392,Nov/15/2021 22:01,_SADIEM_,Lucky Division,GNU C++17,122,A
135782001,Nov/15/2021 22:45,_SADIEM_,Expression,GNU C++17,479,A
136432963,Nov/22/2021 12:54,_SADIEM_,Distance,GNU C++17,1612,A
136439295,Nov/22/2021 13:07,_SADIEM_,Special Permutation,GNU C++17,1612,B
136482460,Nov/22/2021 15:22,_SADIEM_,Chat Ban,GNU C++17,1612,C
136846041,Nov/25/2021 17:40,_SADIEM_,Make Even,GNU C++17,1611,A
136888567,Nov/25/2021 18:35,_SADIEM_,Team Composition: Programmers and Mathematicians,GNU C++17,1611,B
136946714,Nov/26/2021 00:15,_SADIEM_,Polycarp Recovers the Permutation,GNU C++17,1611,C
136948448,Nov/26/2021 01:14,_SADIEM_,ATM and Students,GNU C++17,1611,F
137057655,Nov/26/2021 19:51,_SADIEM_,Hulk,GNU C++17,705,A
137122373,Nov/27/2021 14:33,_SADIEM_,Hulk,GNU C++17,705,A
137167932,Nov/28/2021 04:29,_SADIEM_,Guess a number!,GNU C++17,416,A
137168818,Nov/28/2021 05:13,_SADIEM_,Help Vasilisa the Wise 2,GNU C++17,143,A
137170681,Nov/28/2021 06:21,_SADIEM_,Eugeny and Array,GNU C++17,302,A
137271912,Nov/28/2021 20:59,_SADIEM_,Divide and Multiply,GNU C++17,1609,A
137275545,Nov/28/2021 21:53,_SADIEM_,William the Vigilant,GNU C++17,1609,B
137283129,Nov/29/2021 00:59,_SADIEM_,Complex Market Analysis,GNU C++17,1609,C
137803534,Dec/02/2021 18:41,_SADIEM_,Poisoned Dagger,GNU C++17,1613,C
137803566,Dec/02/2021 18:41,_SADIEM_,Poisoned Dagger,GNU C++17,1613,C
137816761,Dec/02/2021 19:49,_SADIEM_,Long Comparison,GNU C++17,1613,A
137819048,Dec/02/2021 20:00,_SADIEM_,"Multiply by 2, divide by 6",GNU C++17,1374,B
137838038,Dec/03/2021 01:41,_SADIEM_,Lucky Numbers (easy),GNU C++17,96,B
137838053,Dec/03/2021 01:42,_SADIEM_,Lucky Numbers (easy),GNU C++17,96,B
137839226,Dec/03/2021 02:35,_SADIEM_,Tavas and SaDDas,GNU C++17,535,B
137839731,Dec/03/2021 02:55,_SADIEM_,Game 23,GNU C++17,1141,A
137841138,Dec/03/2021 03:52,_SADIEM_,Eleven,GNU C++17,918,A
137841559,Dec/03/2021 04:09,_SADIEM_,Thanos Sort,GNU C++17,1145,A
138615539,Dec/10/2021 12:38,_SADIEM_,Make a triangle!,GNU C++17,1064,A
138616247,Dec/10/2021 12:48,_SADIEM_,Supermarket,GNU C++17,919,A
138617381,Dec/10/2021 13:03,_SADIEM_,Fafa and his Company,GNU C++17,935,A
138618243,Dec/10/2021 13:16,_SADIEM_,Reconnaissance,GNU C++17,32,A
138618383,Dec/10/2021 13:18,_SADIEM_,Reconnaissance,GNU C++17,32,A
138621379,Dec/10/2021 13:58,_SADIEM_,Gravity Flip,GNU C++17,405,A
138622900,Dec/10/2021 14:17,_SADIEM_,Dragons,GNU C++17,230,A
138623479,Dec/10/2021 14:25,_SADIEM_,Life Without Zeros,GNU C++17,75,A
138634112,Dec/10/2021 16:24,_SADIEM_,Cutting,GNU C++17,998,B
138643725,Dec/10/2021 17:52,_SADIEM_,Case of the Zeros and Ones,GNU C++17,556,A
138680391,Dec/10/2021 23:23,_SADIEM_,Tricky Sum,GNU C++17,598,A
138681968,Dec/10/2021 23:46,_SADIEM_,Stripe,GNU C++17,18,C
138683007,Dec/11/2021 00:01,_SADIEM_,Hexadecimal's theorem,GNU C++17,199,A
138683961,Dec/11/2021 00:25,_SADIEM_,Luxurious Houses,GNU C++17,581,B
138708414,Dec/11/2021 10:34,_SADIEM_,Helpful Maths,GNU C++17,339,A
138709051,Dec/11/2021 10:42,_SADIEM_,String Task,GNU C++17,118,A
138710550,Dec/11/2021 11:01,_SADIEM_,Cashier,GNU C++17,1059,A
138711462,Dec/11/2021 11:12,_SADIEM_,Phone Numbers,GNU C++17,1060,A
138713464,Dec/11/2021 11:37,_SADIEM_,Creating the Contest,GNU C++17,1029,B
138720502,Dec/11/2021 13:03,_SADIEM_,Lucky Division,GNU C++17,122,A
138729062,Dec/11/2021 13:13,_SADIEM_,Almost Prime,GNU C++17,26,A
138732780,Dec/11/2021 13:22,_SADIEM_,Bachgold Problem,GNU C++17,749,A
138744161,Dec/11/2021 13:52,_SADIEM_,Multiplication Table,GNU C++17,577,A
138754700,Dec/11/2021 14:22,_SADIEM_,Equation,GNU C++17,1269,A
138776841,Dec/11/2021 16:04,_SADIEM_,Find Array,GNU C++17,1608,A
138813252,Dec/11/2021 23:37,_SADIEM_,Special Permutation,GNU C++17,1454,A
138813643,Dec/11/2021 23:45,_SADIEM_,Unique Bid Auction,GNU C++17,1454,B
138843014,Dec/12/2021 12:21,_SADIEM_,Sequence Transformation,GNU C++17,1454,C
138844400,Dec/12/2021 12:41,_SADIEM_,Boring Apartments,GNU C++17,1433,A
138845819,Dec/12/2021 13:03,_SADIEM_,Yet Another Bookshelf,GNU C++17,1433,B
138845856,Dec/12/2021 13:04,_SADIEM_,Yet Another Bookshelf,GNU C++17,1433,B
138846809,Dec/12/2021 13:19,_SADIEM_,Dominant Piranha,GNU C++17,1433,C
138850028,Dec/12/2021 14:05,_SADIEM_,Districts Connection,GNU C++17,1433,D
138854989,Dec/12/2021 15:12,_SADIEM_,Favorite Sequence,GNU C++17,1462,A
138856679,Dec/12/2021 15:33,_SADIEM_,Last Year's Substring,GNU C++17,1462,B
138858155,Dec/12/2021 15:52,_SADIEM_,Unique Number,GNU C++17,1462,C
138863547,Dec/12/2021 17:00,_SADIEM_,Build the Permutation,GNU C++17,1608,B
138869505,Dec/12/2021 18:17,_SADIEM_,Palindromic Times,GNU C++17,108,A
138924541,Dec/12/2021 20:48,_SADIEM_,Life of a Flower,GNU C++17,1591,A
139245996,Dec/14/2021 18:00,_SADIEM_,Polycarp and Sums of Subsequences,GNU C++17,1618,A
139265734,Dec/14/2021 18:25,_SADIEM_,Missing Bigram,GNU C++17,1618,B
139278516,Dec/14/2021 18:47,_SADIEM_,Paint the Array,GNU C++17,1618,C
139294054,Dec/14/2021 19:19,_SADIEM_,Array and Operations,GNU C++17,1618,D
139379237,Dec/15/2021 13:29,_SADIEM_,Thanos Sort,GNU C++17,1145,A
139384753,Dec/15/2021 14:34,_SADIEM_,Shuffle Hashing,GNU C++17,1278,A
139396602,Dec/15/2021 16:33,_SADIEM_,Little C Loves 3 I,GNU C++17,1047,A
139400113,Dec/15/2021 17:07,_SADIEM_,Make Product Equal One,GNU C++17,1206,B
139404570,Dec/15/2021 17:53,_SADIEM_,Vasya and Golden Ticket,GNU C++17,1030,C
139408365,Dec/15/2021 18:36,_SADIEM_,Vitamins,GNU C++17,1042,B
139425039,Dec/15/2021 21:53,_SADIEM_,Dawid and Bags of Candies,GNU C++17,1230,A
139426109,Dec/15/2021 22:06,_SADIEM_,Preparing Olympiad,GNU C++17,550,B
139426139,Dec/15/2021 22:07,_SADIEM_,Preparing Olympiad,GNU C++17,550,B
139428086,Dec/15/2021 22:32,_SADIEM_,Petr and a Combination Lock,GNU C++17,1097,B
139430807,Dec/15/2021 23:11,_SADIEM_,Johnny and His Hobbies,GNU C++17,1362,B
139432346,Dec/15/2021 23:36,_SADIEM_,Dreamoon and WiFi,GNU C++17,476,B
139478827,Dec/16/2021 15:26,_SADIEM_,Divan and a Store,GNU C++17,1614,A
139478900,Dec/16/2021 15:26,_SADIEM_,Divan and a Store,GNU C++17,1614,A
139481293,Dec/16/2021 15:55,_SADIEM_,Divan and a New Project,GNU C++17,1614,B
139490799,Dec/16/2021 16:48,_SADIEM_,Forbidden Subsequence,GNU C++17,1617,A
139502368,Dec/16/2021 17:05,_SADIEM_,GCD Problem,GNU C++17,1617,B
139626691,Dec/17/2021 13:53,_SADIEM_,Paprika and Permutation,GNU C++17,1617,C
139628689,Dec/17/2021 14:19,_SADIEM_,Many Equal Substrings,GNU C++17,1029,A
139635639,Dec/17/2021 15:37,_SADIEM_,Singers' Tour,GNU C++17,1618,E
139636663,Dec/17/2021 15:48,_SADIEM_,Floor Number,GNU C++17,1426,A
139638662,Dec/17/2021 16:09,_SADIEM_,Symmetric Matrix,GNU C++17,1426,B
139746062,Dec/18/2021 16:47,_SADIEM_,Increase and Copy,GNU C++17,1426,C
139750293,Dec/18/2021 17:33,_SADIEM_,Array Eversion,GNU C++17,1591,B
139776955,Dec/18/2021 19:03,_SADIEM_,Equal or Not Equal,GNU C++17,1620,A
139815067,Dec/18/2021 20:25,_SADIEM_,Triangles on a Rectangle,GNU C++17,1620,B
139821143,Dec/18/2021 20:38,_SADIEM_,Triangles on a Rectangle,GNU C++17,1620,B
139900055,Dec/19/2021 16:52,_SADIEM_,Minimize Distance,GNU C++17,1591,C
140020453,Dec/20/2021 17:38,_SADIEM_,Square String?,GNU C++17,1619,A
140039065,Dec/20/2021 17:56,_SADIEM_,Squares and Cubes,GNU C++17,1619,B
140069686,Dec/20/2021 18:53,_SADIEM_,Wrong Addition,GNU C++17,1619,C
140256948,Dec/22/2021 15:48,_SADIEM_,MEX and Increments,GNU C++17,1619,E
140258624,Dec/22/2021 16:05,_SADIEM_,MEX and Increments,GNU C++17,1619,E
140331668,Dec/23/2021 12:12,_SADIEM_,New Year and the Christmas Ornament,GNU C++17,1091,A
140331796,Dec/23/2021 12:14,_SADIEM_,New Year and the Christmas Ornament,GNU C++17,1091,A
140455608,Dec/24/2021 17:43,_SADIEM_,Closing The Gap,GNU C++17,1615,A
140564117,Dec/25/2021 13:09,_SADIEM_,And It's Non Zero,GNU C++17,1615,B
140776206,Dec/27/2021 18:01,_SADIEM_,Construct a Rectangle,GNU C++17,1622,A
140801532,Dec/27/2021 18:54,_SADIEM_,Berland Music,GNU C++17,1622,B
140919769,Dec/28/2021 17:17,_SADIEM_,Robot Cleaner,GNU C++17,1623,A
140940854,Dec/28/2021 18:28,_SADIEM_,Game on Ranges,GNU C++17,1623,B
141033977,Dec/29/2021 17:43,_SADIEM_,Bovine Dilemma,GNU C++17,1466,A
141041473,Dec/29/2021 18:38,_SADIEM_,Integer Diversity,GNU C++17,1616,A
141095247,Dec/29/2021 19:33,_SADIEM_,Mirror in the String,GNU C++17,1616,B
141361313,Jan/02/2022 06:59,_SADIEM_,New Year and Naming,GNU C++17,1284,A
141363062,Jan/02/2022 07:42,_SADIEM_,Sum of Round Numbers,GNU C++17,1352,A
141364221,Jan/02/2022 08:08,_SADIEM_,Same Parity Summands,GNU C++17,1352,B
141366313,Jan/02/2022 08:45,_SADIEM_,"Alice, Bob and Candies",GNU C++17,1352,D
141368220,Jan/02/2022 09:14,_SADIEM_,Special Elements,GNU C++17,1352,E
141369900,Jan/02/2022 09:37,_SADIEM_,Special Permutation,GNU C++17,1352,G
141587064,Jan/03/2022 23:53,_SADIEM_,Stable Arrangement of Rooks,GNU C++17,1621,A
142063215,Jan/09/2022 12:09,_SADIEM_,Boredom,GNU C++17,456,C
142079732,Jan/09/2022 14:54,_SADIEM_,Vacations,GNU C++17,699,C
142152809,Jan/10/2022 11:07,_SADIEM_,Strange Table,GNU C++17,1506,A
142155126,Jan/10/2022 11:32,_SADIEM_,Partial Replacement,GNU C++17,1506,B
142158188,Jan/10/2022 12:04,_SADIEM_,Double ended Strings,GNU C++17,1506,C
142161533,Jan/10/2022 12:39,_SADIEM_,Epic Transformation,GNU C++17,1506,D
142165527,Jan/10/2022 13:26,_SADIEM_,Queries about less or equal elements,GNU C++17,600,B
142175507,Jan/10/2022 15:18,_SADIEM_,Radio Station,GNU C++17,918,B
142178980,Jan/10/2022 15:58,_SADIEM_,Guess the Number,GNU C++17,101021,1
142179344,Jan/10/2022 16:02,_SADIEM_,Is it rated   2,GNU C++17,1505,A
142187415,Jan/10/2022 17:24,_SADIEM_,AquaMoon and Stolen String,GNU C++17,1546,B
142211003,Jan/10/2022 17:51,_SADIEM_,Plus One on the Subset,GNU C++17,1624,A
142229760,Jan/10/2022 18:11,_SADIEM_,Make AP,GNU C++17,1624,B
142272805,Jan/10/2022 19:19,_SADIEM_,Division by Two and Permutation,GNU C++17,1624,C
142296775,Jan/10/2022 20:50,_SADIEM_,Palindromes Coloring,GNU C++17,1624,D
142584613,Jan/13/2022 11:50,_SADIEM_,Ancient Civilization,GNU C++17,1625,A
142596083,Jan/13/2022 13:57,_SADIEM_,Elementary Particles,GNU C++17,1625,B
142885075,Jan/15/2022 20:20,_SADIEM_,Chat Order,GNU C++17,637,B
142886111,Jan/15/2022 20:29,_SADIEM_,Anton and Polyhedrons,GNU C++17,785,A
142887110,Jan/15/2022 20:38,_SADIEM_,Lecture,GNU C++17,499,B
142889850,Jan/15/2022 21:09,_SADIEM_,Powers of Two,GNU C++17,702,B
142896213,Jan/15/2022 22:45,_SADIEM_,Facetook Priority Wall,GNU C++17,75,B
142900608,Jan/16/2022 00:33,_SADIEM_,Feed with Candy,GNU C++17,436,A
142939855,Jan/16/2022 13:13,_SADIEM_,Not Shading,GNU C++17,1627,A
142969271,Jan/16/2022 17:39,_SADIEM_,Equidistant Letters,GNU C++17,1626,A
143003944,Jan/16/2022 18:18,_SADIEM_,Minor Reduction,GNU C++17,1626,B
143236236,Jan/18/2022 17:40,_SADIEM_,Queries about less or equal elements,GNU C++17,600,B
143237078,Jan/18/2022 17:46,_SADIEM_,Interesting drink,GNU C++17,706,B
143238945,Jan/18/2022 18:04,_SADIEM_,Balanced Team,GNU C++17,1133,C
143240319,Jan/18/2022 18:16,_SADIEM_,Really Big Numbers,GNU C++17,817,C
143245265,Jan/18/2022 19:03,_SADIEM_,Books,GNU C++17,279,B
143250318,Jan/18/2022 19:55,_SADIEM_,Heist,GNU C++17,1041,A
143250927,Jan/18/2022 20:01,_SADIEM_,Generous Kefa,GNU C++17,841,A
143322217,Jan/19/2022 15:03,_SADIEM_,Magic Powder   1,GNU C++17,670,D1
143323382,Jan/19/2022 15:16,_SADIEM_,Magic Powder   2,GNU C++17,670,D2
143345207,Jan/19/2022 18:54,_SADIEM_,March Rain,GNU C++17,101028,I
143633229,Jan/22/2022 17:40,_SADIEM_,Download More RAM,GNU C++17,1629,A
143675416,Jan/22/2022 18:40,_SADIEM_,GCD Arrays,GNU C++17,1629,B
144175805,Jan/27/2022 17:43,_SADIEM_,Min Max Swap,GNU C++17,1631,A
144768607,Jan/31/2022 20:58,_SADIEM_,Div. 7,GNU C++17,1633,A
144771892,Jan/31/2022 21:29,_SADIEM_,Minority,GNU C++17,1633,B
144775969,Jan/31/2022 22:20,_SADIEM_,Kill the Monster,GNU C++17,1633,C
144781633,Jan/31/2022 23:58,_SADIEM_,Joty and Chocolate,GNU C++17,678,C
144887342,Feb/02/2022 00:59,_SADIEM_,Mike and Chocolate Thieves,GNU C++17,689,C
144887361,Feb/02/2022 00:59,_SADIEM_,Mike and Chocolate Thieves,GNU C++17,689,C
145168885,Feb/04/2022 22:42,_SADIEM_,Lucky Numbers (easy),GNU C++17,96,B
145171509,Feb/04/2022 23:25,_SADIEM_,Tavas and SaDDas,GNU C++17,535,B
145176704,Feb/05/2022 01:50,_SADIEM_,Preparing Olympiad,GNU C++17,550,B
145177492,Feb/05/2022 02:25,_SADIEM_,Recursive Queries,GNU C++17,932,B
145239262,Feb/05/2022 14:38,_SADIEM_,Dense Array,GNU C++17,1490,A
145256522,Feb/05/2022 15:14,_SADIEM_,Balanced Remainders,GNU C++17,1490,B
145269767,Feb/05/2022 15:44,_SADIEM_,Sum of Cubes,GNU C++17,1490,C
145283087,Feb/05/2022 16:13,_SADIEM_,Permutation Transformation,GNU C++17,1490,D
145321409,Feb/05/2022 21:38,_SADIEM_,Restore the Permutation by Merger,GNU C++17,1385,B
145339376,Feb/06/2022 05:50,_SADIEM_,Boredom,GNU C++17,456,C
145341264,Feb/06/2022 06:53,_SADIEM_,Vacations,GNU C++17,699,C
145344733,Feb/06/2022 08:17,_SADIEM_,Woodcutters,GNU C++17,545,C
145347455,Feb/06/2022 09:03,_SADIEM_,Hard problem,GNU C++17,706,C
145479816,Feb/06/2022 23:03,_SADIEM_,Dima and Salad,GNU C++17,366,C
145487330,Feb/07/2022 03:25,_SADIEM_,Barcode,GNU C++17,225,C
146373825,Feb/14/2022 17:49,_SADIEM_,Reverse,GNU C++17,1638,A
146386877,Feb/14/2022 18:06,_SADIEM_,Odd Swap Sort,GNU C++17,1638,B
146425698,Feb/14/2022 19:29,_SADIEM_,Inversion Graph,GNU C++17,1638,C
146793425,Feb/18/2022 07:28,_SADIEM_,DZY Loves Chemistry,GNU C++17,445,B
146797979,Feb/18/2022 08:52,_SADIEM_,DZY Loves Chemistry,GNU C++17,445,B
146798252,Feb/18/2022 08:56,_SADIEM_,DZY Loves Chemistry,GNU C++17,445,B
146802000,Feb/18/2022 09:51,_SADIEM_,Learning Languages,GNU C++17,277,A
146864369,Feb/18/2022 21:29,_SADIEM_,Candies and Two Sisters,GNU C++17,1335,A
146865543,Feb/18/2022 21:41,_SADIEM_,Construct the String,GNU C++17,1335,B
146866408,Feb/18/2022 21:50,_SADIEM_,Two Teams Composing,GNU C++17,1335,C
146867491,Feb/18/2022 22:02,_SADIEM_,Anti Sudoku,GNU C++17,1335,D
146867569,Feb/18/2022 22:03,_SADIEM_,Anti Sudoku,GNU C++17,1335,D
146867604,Feb/18/2022 22:03,_SADIEM_,Anti Sudoku,GNU C++17,1335,D
146871330,Feb/18/2022 22:50,_SADIEM_,Three Blocks Palindrome (easy version),GNU C++17,1335,E1
147012890,Feb/20/2022 12:44,_SADIEM_,Colorful Graph,GNU C++17,246,D
147168611,Feb/21/2022 14:26,_SADIEM_,Forgetting Things,GNU C++17,1225,A
147175118,Feb/21/2022 15:37,_SADIEM_,Parity,GNU C++17,1110,A
147233183,Feb/22/2022 08:12,_SADIEM_,Candies,GNU C++17,1343,A
147234267,Feb/22/2022 08:30,_SADIEM_,Balanced Array,GNU C++17,1343,B
147235599,Feb/22/2022 08:52,_SADIEM_,Alternating Subsequence,GNU C++17,1343,C
147281292,Feb/22/2022 17:39,_SADIEM_,Doors and Keys,GNU C++17,1644,A
147307122,Feb/22/2022 18:03,_SADIEM_,Anti Fibonacci Permutation,GNU C++17,1644,B
147405906,Feb/23/2022 11:23,_SADIEM_,Increase Subarray Sums,GNU C++17,1644,C
147496319,Feb/23/2022 19:46,_SADIEM_,Cut Ribbon,GNU C++17,189,A
147500593,Feb/23/2022 20:35,_SADIEM_,Vacations,GNU C++17,698,A
147503832,Feb/23/2022 21:08,_SADIEM_,Basketball Exercise,GNU C++17,1195,C
147536136,Feb/24/2022 08:37,_SADIEM_,Hamburgers,GNU C++17,371,C
147564576,Feb/24/2022 14:52,_SADIEM_,Interesting drink,GNU C++17,706,B
147599543,Feb/24/2022 20:57,_SADIEM_,PolandBall and Forest,GNU C++17,755,C
147630159,Feb/25/2022 09:09,_SADIEM_,Party,GNU C++17,115,A
147630701,Feb/25/2022 09:17,_SADIEM_,Party,GNU C++17,116,C
147635723,Feb/25/2022 10:28,_SADIEM_,Andrew and Stones,GNU C++17,1637,C
147638775,Feb/25/2022 11:17,_SADIEM_,Sorting Parts,GNU C++17,1637,A
147643725,Feb/25/2022 12:28,_SADIEM_,OKEA,GNU C++17,1634,C
147769799,Feb/26/2022 15:44,_SADIEM_,Xor tree,GNU C++17,430,C
147840007,Feb/27/2022 11:38,_SADIEM_,Reverse,GNU C++17,1638,A
147842657,Feb/27/2022 12:09,_SADIEM_,Odd Swap Sort,GNU C++17,1638,B
147846217,Feb/27/2022 12:55,_SADIEM_,Min Or Sum,GNU C++17,1635,A
147849333,Feb/27/2022 13:33,_SADIEM_,Avoid Local Maximums,GNU C++17,1635,B
147854085,Feb/27/2022 14:27,_SADIEM_,Differential Sorting,GNU C++17,1635,C
147861974,Feb/27/2022 16:11,_SADIEM_,Forming Teams,GNU C++17,216,B
147889422,Feb/27/2022 22:03,_SADIEM_,King's Path,GNU C++17,242,C
148304323,Mar/04/2022 18:39,_SADIEM_,Square Counting,GNU C++17,1646,A
148357092,Mar/04/2022 19:37,_SADIEM_,Quality vs Quantity,GNU C++17,1646,B
148396527,Mar/04/2022 23:19,_SADIEM_,Quality vs Quantity,GNU C++17,1646,B
148838413,Mar/08/2022 18:01,_SADIEM_,Deletions of Two Adjacent Letters,GNU C++17,1650,A
149019323,Mar/09/2022 21:13,_SADIEM_,Kefa and Park,GNU C++17,580,C
149029521,Mar/09/2022 23:57,_SADIEM_,Road Map,GNU C++17,34,D
149029807,Mar/10/2022 00:04,_SADIEM_,Road Map,GNU C++17,34,D
149101036,Mar/10/2022 17:42,_SADIEM_,Playoff,GNU C++17,1651,A
149147062,Mar/10/2022 18:46,_SADIEM_,Prove Him Wrong,GNU C++17,1651,B
149424793,Mar/12/2022 15:48,_SADIEM_,Plug in,GNU C++17,81,A
149444028,Mar/12/2022 19:18,_SADIEM_,It's the Police,GNU C++17,101149,I
149866526,Mar/17/2022 02:31,_SADIEM_,Sleeping Schedule,GNU C++17,1324,E
149932489,Mar/17/2022 18:15,_SADIEM_,Two Buttons,GNU C++17,520,B
149936876,Mar/17/2022 19:00,_SADIEM_,Fire Again,GNU C++17,35,C
149942831,Mar/17/2022 20:06,_SADIEM_,Cthulhu,GNU C++17,104,C
150043076,Mar/18/2022 18:51,_SADIEM_,King's Path,GNU C++17,242,C
150060719,Mar/18/2022 21:46,_SADIEM_,Maze,GNU C++17,377,A
150061707,Mar/18/2022 21:55,_SADIEM_,Maze,GNU C++17,377,A
150068455,Mar/18/2022 23:19,_SADIEM_,Maze,GNU C++17,377,A
150152106,Mar/19/2022 18:28,_SADIEM_,Game with string,GNU C++17,1104,B
150152857,Mar/19/2022 18:37,_SADIEM_,Alternating Current,GNU C++17,343,B
