#,When,Who,Problem_name,Lang,Number,Character
150497249,Mar/22/2022 18:26,Yaman_Alwaza,Bracket Sequence Deletion,GNU C++17,1657,C
150728505,Mar/24/2022 17:39,Yaman_Alwaza,Good Pairs,GNU C++17,1656,A
150761837,Mar/24/2022 18:19,Yaman_Alwaza,Make Equal With Mod,GNU C++17,1656,C
150783081,Mar/24/2022 18:56,Yaman_Alwaza,Subtract Operation,GNU C++17,1656,B
151111226,Mar/27/2022 17:43,Yaman_Alwaza,Marin and Photoshoot,GNU C++17,1658,A
151158300,Mar/27/2022 19:18,Yaman_Alwaza,388535 (Easy Version),GNU C++17,1658,D1
151512047,Mar/31/2022 17:39,Yaman_Alwaza,Vasya and Coins,GNU C++17,1660,A
151528084,Mar/31/2022 17:51,Yaman_Alwaza,Vlad and Candies,GNU C++17,1660,B
151540788,Mar/31/2022 18:06,Yaman_Alwaza,Get an Even String,GNU C++17,1660,C
151578159,Mar/31/2022 19:23,Yaman_Alwaza,Promising String (easy version),GNU C++17,1660,F1
153047785,Apr/08/2022 18:23,Yaman_Alwaza,GCD vs LCM,GNU C++17,1665,A
153050011,Apr/08/2022 18:28,Yaman_Alwaza,Array Cloning Technique,GNU C++17,1665,B
153172190,Apr/09/2022 17:54,Yaman_Alwaza,Array Balancing,GNU C++17,1661,A
153200764,Apr/09/2022 18:49,Yaman_Alwaza,Water the Trees,GNU C++17,1661,C
153215388,Apr/09/2022 19:25,Yaman_Alwaza,Getting Zero,GNU C++17,1661,B
153338247,Apr/11/2022 02:27,Yaman_Alwaza,Road Improvement,GNU C++17,638,C
153338868,Apr/11/2022 02:49,Yaman_Alwaza,Mouse Hunt,GNU C++17,1027,D
154082321,Apr/19/2022 17:47,Yaman_Alwaza,Direction Change,GNU C++17,1668,A
154088764,Apr/19/2022 17:59,Yaman_Alwaza,Social Distance,GNU C++17,1668,B
154102350,Apr/19/2022 18:22,Yaman_Alwaza,Make it Increasing,GNU C++17,1668,C
154511311,Apr/22/2022 17:39,Yaman_Alwaza,String Building,GNU C++17,1671,A
154517524,Apr/22/2022 17:45,Yaman_Alwaza,Consecutive Points Segment,GNU C++17,1671,B
154540591,Apr/22/2022 18:15,Yaman_Alwaza,Dolce Vita,GNU C++17,1671,C
154652668,Apr/23/2022 14:52,Yaman_Alwaza,Division?,GNU C++17,1669,A
154652780,Apr/23/2022 14:53,Yaman_Alwaza,Triple,GNU C++17,1669,B
154652957,Apr/23/2022 14:55,Yaman_Alwaza,Odd/Even Increments,GNU C++17,1669,C
154653286,Apr/23/2022 14:58,Yaman_Alwaza,Colorful Stamp,GNU C++17,1669,D
154653659,Apr/23/2022 15:03,Yaman_Alwaza,2 Letter Strings,GNU C++17,1669,E
154655385,Apr/23/2022 15:23,Yaman_Alwaza,Fall Down,GNU C++17,1669,G
154655729,Apr/23/2022 15:27,Yaman_Alwaza,Maximal AND,GNU C++17,1669,H
154656099,Apr/23/2022 15:31,Yaman_Alwaza,Eating Candies,GNU C++17,1669,F
154714930,Apr/23/2022 17:29,Yaman_Alwaza,Log Chopping,GNU C++17,1672,A
154720450,Apr/23/2022 17:37,Yaman_Alwaza,I love AAAB,GNU C++17,1672,B
154732143,Apr/23/2022 17:59,Yaman_Alwaza,Unequal Array,GNU C++17,1672,C
154867431,Apr/24/2022 18:24,Yaman_Alwaza,Cyclic Rotation,GNU C++17,1672,D
155234189,Apr/28/2022 22:16,Yaman_Alwaza,Choosing Symbol Pairs,GNU C++17,50,B
155235469,Apr/28/2022 22:40,Yaman_Alwaza,Palindrome Pairs,GNU C++17,1045,I
155237285,Apr/28/2022 23:14,Yaman_Alwaza,String Game,GNU C++17,778,A
155241077,Apr/29/2022 00:33,Yaman_Alwaza,Prefix Suffix Palindrome (Hard version),GNU C++17,1326,D2
155244964,Apr/29/2022 02:19,Yaman_Alwaza,Anagram,GNU C++17,254,C
155398919,Apr/30/2022 17:40,Yaman_Alwaza,Subtle Substring Subtraction,GNU C++17,1673,A
155409828,Apr/30/2022 17:56,Yaman_Alwaza,A Perfectly Balanced String?,GNU C++17,1673,B
155438006,Apr/30/2022 19:20,Yaman_Alwaza,Palindrome Basis,GNU C++17,1673,C
155517570,May/01/2022 17:38,Yaman_Alwaza,Famil Door and Brackets,GNU C++17,629,C
155599638,May/02/2022 17:42,Yaman_Alwaza,Number Transformation,GNU C++17,1674,A
155606141,May/02/2022 17:47,Yaman_Alwaza,Dictionary,GNU C++17,1674,B
155614396,May/02/2022 17:53,Yaman_Alwaza,Infinite Replacement,GNU C++17,1674,C
155652903,May/02/2022 18:36,Yaman_Alwaza,A B C Sort,GNU C++17,1674,D
155695804,May/02/2022 20:58,Yaman_Alwaza,Breaking the Wall,GNU C++17,1674,E
155926747,May/05/2022 17:37,Yaman_Alwaza,Food for Animals,GNU C++17,1675,A
155936520,May/05/2022 17:43,Yaman_Alwaza,Make It Increasing,GNU C++17,1675,B
155956456,May/05/2022 18:06,Yaman_Alwaza,Detective Task,GNU C++17,1675,C
155970884,May/05/2022 18:28,Yaman_Alwaza,Vertical Paths,GNU C++17,1675,D
155981810,May/05/2022 18:49,Yaman_Alwaza,"Replace With the Previous, Minimize",GNU C++17,1675,E
156009063,May/05/2022 19:58,Yaman_Alwaza,Vlad and Unfinished Business,GNU C++17,1675,F
156643282,May/10/2022 17:53,Yaman_Alwaza,Maximum Crossings (Hard Version),GNU C++17,1676,H2
156645061,May/10/2022 17:54,Yaman_Alwaza,Maximum Crossings (Easy Version),GNU C++17,1676,H1
156654713,May/10/2022 18:00,Yaman_Alwaza,White Black Balanced Subtrees,GNU C++17,1676,G
156667292,May/10/2022 18:10,Yaman_Alwaza,Longest Strike,GNU C++17,1676,F
156671204,May/10/2022 18:14,Yaman_Alwaza,Eating Queries,GNU C++17,1676,E
156677742,May/10/2022 18:21,Yaman_Alwaza,X Sum,GNU C++17,1676,D
156680633,May/10/2022 18:24,Yaman_Alwaza,Most Similar Words,GNU C++17,1676,C
156682403,May/10/2022 18:26,Yaman_Alwaza,Equal Candies,GNU C++17,1676,B
156683925,May/10/2022 18:27,Yaman_Alwaza,Lucky?,GNU C++17,1676,A
157019588,May/13/2022 17:39,Yaman_Alwaza,Minimums and Maximums,GNU C++17,1680,A
157025863,May/13/2022 17:44,Yaman_Alwaza,Robots,GNU C++17,1680,B
157147839,May/14/2022 12:49,Yaman_Alwaza,Stone Age Problem,GNU C++17,1679,B
157158657,May/14/2022 13:03,Yaman_Alwaza,AvtoBus,GNU C++17,1679,A
157172067,May/14/2022 13:26,Yaman_Alwaza,Rooks Defenders,GNU C++17,1679,C
157673274,May/19/2022 17:40,Yaman_Alwaza,Digit Minimization,GNU C++17,1684,A
157685030,May/19/2022 17:52,Yaman_Alwaza,Z mod X = C,GNU C++17,1684,B
157717479,May/19/2022 19:02,Yaman_Alwaza,Traps,GNU C++17,1684,D
157744635,May/19/2022 22:42,Yaman_Alwaza,Column Swapping,GNU C++17,1684,C
158157095,May/23/2022 17:41,Yaman_Alwaza,Game with Cards,GNU C++17,1681,A
158161871,May/23/2022 17:45,Yaman_Alwaza,Card Trick,GNU C++17,1681,B
158178092,May/23/2022 18:02,Yaman_Alwaza,Double Sort,GNU C++17,1681,C
158227942,May/23/2022 19:55,Yaman_Alwaza,Required Length,GNU C++17,1681,D
158415255,May/25/2022 20:39,Yaman_Alwaza,Everything Everywhere All But One,GNU C++17,1686,A
158421134,May/25/2022 20:45,Yaman_Alwaza,Odd Subarrays,GNU C++17,1686,B
158465759,May/25/2022 22:41,Yaman_Alwaza,Circular Local MiniMax,GNU C++17,1686,C
159732323,Jun/07/2022 17:42,Yaman_Alwaza,Print a Pedestal (Codeforces logo?),GNU C++17,1690,A
159748987,Jun/07/2022 17:53,Yaman_Alwaza,Array Decrements,GNU C++17,1690,B
159758923,Jun/07/2022 17:59,Yaman_Alwaza,Restoring the Duration of Tasks,GNU C++17,1690,C
159764370,Jun/07/2022 18:03,Yaman_Alwaza,Black and White Stripe,GNU C++17,1690,D
159792132,Jun/07/2022 18:25,Yaman_Alwaza,Price Maximization,GNU C++17,1690,E
159846918,Jun/07/2022 19:33,Yaman_Alwaza,Shifting String,GNU C++17,1690,F
159997474,Jun/09/2022 10:59,Yaman_Alwaza,Count the Trains,GNU C++17,1690,G
159998169,Jun/09/2022 11:10,Yaman_Alwaza,Cirno's Perfect Bitmasks Classroom,GNU C++17,1688,A
159998501,Jun/09/2022 11:16,Yaman_Alwaza,Patchouli's Magical Talisman,GNU C++17,1688,B
159998761,Jun/09/2022 11:20,Yaman_Alwaza,Manipulating History,GNU C++17,1688,C
160094659,Jun/10/2022 19:44,Yaman_Alwaza,Lex String,GNU C++17,1689,A
160100215,Jun/10/2022 19:56,Yaman_Alwaza,Mystic Permutation,GNU C++17,1689,B
160112458,Jun/10/2022 20:24,Yaman_Alwaza,Infected Tree,GNU C++17,1689,C
160981338,Jun/17/2022 19:51,Yaman_Alwaza,Random Number Checker,GNU C++17,103486,A
160981909,Jun/17/2022 19:57,Yaman_Alwaza,Sequence,GNU C++17,103486,M
160982293,Jun/17/2022 20:02,Yaman_Alwaza,Great Detective TJC,GNU C++17,103486,E
160983262,Jun/17/2022 20:13,Yaman_Alwaza,Arithmetic Exercise,GNU C++17,103486,B
160984067,Jun/17/2022 20:24,Yaman_Alwaza,Suzuran Loves String,GNU C++17,103486,L
160988025,Jun/17/2022 21:13,Yaman_Alwaza,Bracket Sequence,GNU C++17,103486,K
160991124,Jun/17/2022 22:00,Yaman_Alwaza,Visit the Park,GNU C++17,103486,H
162352775,Jun/30/2022 18:00,Yaman_Alwaza,Opposites Attract,GNU C++17,131,B
162626786,Jul/03/2022 12:44,Yaman_Alwaza,XOR Mixup,GNU C++17,1698,A
162628044,Jul/03/2022 12:59,Yaman_Alwaza,Rising Sand,GNU C++17,1698,B
162629682,Jul/03/2022 13:18,Yaman_Alwaza,3SUM Closure,GNU C++17,1698,C
163216889,Jul/08/2022 17:37,Yaman_Alwaza,Grass Field,GNU C++17,1701,A
163250740,Jul/08/2022 18:02,Yaman_Alwaza,Permutation,GNU C++17,1701,B
163268580,Jul/08/2022 18:28,Yaman_Alwaza,Schedule Management,GNU C++17,1701,C
163469365,Jul/10/2022 17:37,Yaman_Alwaza,Round Down the Price,GNU C++17,1702,A
163477062,Jul/10/2022 17:41,Yaman_Alwaza,Polycarp Writes a String from Memory,GNU C++17,1702,B
163492457,Jul/10/2022 17:51,Yaman_Alwaza,Train and Queries,GNU C++17,1702,C
163497363,Jul/10/2022 17:55,Yaman_Alwaza,Not a Cheap String,GNU C++17,1702,D
163584878,Jul/10/2022 20:22,Yaman_Alwaza,Passable Paths (easy version),GNU C++17,1702,G1
163664189,Jul/11/2022 14:39,Yaman_Alwaza,Epic Professor,GNU C++17,100712,E
163664472,Jul/11/2022 14:41,Yaman_Alwaza,Who Is The Winner,GNU C++17,100712,A
163665883,Jul/11/2022 14:52,Yaman_Alwaza,Candy,GNU C++17,100712,J
163666124,Jul/11/2022 14:54,Yaman_Alwaza,Street Lamps,GNU C++17,100712,C
163667325,Jul/11/2022 15:03,Yaman_Alwaza,Runtime Error,GNU C++17,100712,K
163668533,Jul/11/2022 15:13,Yaman_Alwaza,Travelling Salesman,GNU C++17,100712,F
163669207,Jul/11/2022 15:18,Yaman_Alwaza,Rock Paper Scissors,GNU C++17,100712,B
163670097,Jul/11/2022 15:25,Yaman_Alwaza,Heavy Coins,GNU C++17,100712,G
163677276,Jul/11/2022 16:24,Yaman_Alwaza,Alternating Strings,GNU C++17,100712,D
163679549,Jul/11/2022 16:43,Yaman_Alwaza,Bahosain and Digits,GNU C++17,100712,I
163679550,Jul/11/2022 16:43,Yaman_Alwaza,Bridges,GNU C++17,100712,H
163697178,Jul/11/2022 19:10,Yaman_Alwaza,Alternating Strings II,GNU C++17,100712,L
164125503,Jul/14/2022 12:15,Yaman_Alwaza,YES or YES?,GNU C++17,1703,A
164125736,Jul/14/2022 12:17,Yaman_Alwaza,ICPC Balloons,GNU C++17,1703,B
164126158,Jul/14/2022 12:21,Yaman_Alwaza,Cypher,GNU C++17,1703,C
164126612,Jul/14/2022 12:25,Yaman_Alwaza,Double Strings,GNU C++17,1703,D
164128767,Jul/14/2022 12:47,Yaman_Alwaza,Mirror Grid,GNU C++17,1703,E
164129166,Jul/14/2022 12:51,Yaman_Alwaza,Yet Another Problem About Pairs Satisfying an Inequality,GNU C++17,1703,F
164130217,Jul/14/2022 13:02,Yaman_Alwaza,"Good Key, Bad Key",GNU C++17,1703,G
164735724,Jul/18/2022 17:39,Yaman_Alwaza,Another String Minimization Problem,GNU C++17,1706,A
164747310,Jul/18/2022 17:54,Yaman_Alwaza,Making Towers,GNU C++17,1706,B
164779861,Jul/18/2022 19:01,Yaman_Alwaza,Qpwoeirut And The City,GNU C++17,1706,C
166516760,Aug/01/2022 17:49,Yaman_Alwaza,Everyone Loves to Sleep,GNU C++17,1714,A
166520282,Aug/01/2022 17:52,Yaman_Alwaza,Remove Prefix,GNU C++17,1714,B
166536923,Aug/01/2022 18:08,Yaman_Alwaza,Minimum  Varied Number,GNU C++17,1714,C
166556992,Aug/01/2022 18:33,Yaman_Alwaza,Color with Occurrences,GNU C++17,1714,D
166593854,Aug/01/2022 19:40,Yaman_Alwaza,Path Prefixes,GNU C++17,1714,G
166944352,Aug/04/2022 17:45,Yaman_Alwaza,2 3 Moves,GNU C++17,1716,A
166952525,Aug/04/2022 17:51,Yaman_Alwaza,Permutation Chain,GNU C++17,1716,B
168515647,Aug/16/2022 17:37,Yaman_Alwaza,Chip Game,GNU C++17,1719,A
168568926,Aug/16/2022 18:39,Yaman_Alwaza,Mathematical Circus,GNU C++17,1719,B
168606628,Aug/16/2022 20:42,Yaman_Alwaza,Fighting Tournament,GNU C++17,1719,C
169094772,Aug/20/2022 17:41,Yaman_Alwaza,Crossmarket,GNU C++17,1715,A
169109549,Aug/20/2022 17:57,Yaman_Alwaza,Beautiful Array,GNU C++17,1715,B
170090212,Aug/29/2022 20:32,Yaman_Alwaza,Image,GNU C++17,1721,A
170091856,Aug/29/2022 20:49,Yaman_Alwaza,Deadly Laser,GNU C++17,1721,B
170101330,Aug/29/2022 22:43,Yaman_Alwaza,Min Max Array Transformation,GNU C++17,1721,C
170394819,Aug/31/2022 17:03,Yaman_Alwaza,Maximum AND,GNU C++17,1721,D
171363653,Sep/08/2022 17:49,Yaman_Alwaza,Colored Balls: Revisited,GNU C++17,1728,A
171410744,Sep/08/2022 19:05,Yaman_Alwaza,Best Permutation,GNU C++17,1728,B
171414370,Sep/08/2022 19:13,Yaman_Alwaza,Digital Logarithm,GNU C++17,1728,C
171442719,Sep/08/2022 22:27,Yaman_Alwaza,Di visible Confusion,GNU C++17,1603,A
171443769,Sep/08/2022 22:46,Yaman_Alwaza,Array Elimination,GNU C++17,1601,A
171448080,Sep/09/2022 00:01,Yaman_Alwaza,Maximum splitting,GNU C++17,870,C
171529522,Sep/09/2022 20:08,Yaman_Alwaza,Bash's Big Day,GNU C++17,757,B
171535819,Sep/09/2022 21:15,Yaman_Alwaza,Interesting Function,GNU C++17,1538,F
171602183,Sep/10/2022 14:26,Yaman_Alwaza,Orac and LCM,GNU C++17,1349,A
171835677,Sep/12/2022 17:37,Yaman_Alwaza,Two Elevators,GNU C++17,1729,A
171846968,Sep/12/2022 17:44,Yaman_Alwaza,Decode String,GNU C++17,1729,B
171866142,Sep/12/2022 18:01,Yaman_Alwaza,Jumping on Tiles,GNU C++17,1729,C
171876186,Sep/12/2022 18:13,Yaman_Alwaza,Friends and the Restaurant,GNU C++17,1729,D
171909655,Sep/12/2022 18:58,Yaman_Alwaza,Guess the Cycle Size,GNU C++17,1729,E
172285834,Sep/15/2022 22:11,Yaman_Alwaza,Win or Freeze,GNU C++17,150,A
172668768,Sep/19/2022 17:39,Yaman_Alwaza,Consecutive Sum,GNU C++17,1733,A
172688556,Sep/19/2022 18:06,Yaman_Alwaza,Rule of League,GNU C++17,1733,B
172705992,Sep/19/2022 18:34,Yaman_Alwaza,Parity Shuffle Sorting,GNU C++17,1733,C
172715042,Sep/19/2022 18:50,Yaman_Alwaza,Zero One (Easy Version),GNU C++17,1733,D1
173337556,Sep/24/2022 18:06,Yaman_Alwaza,A. Can Shahhoud Solve it?,GNU C++17,101801,A
173337656,Sep/24/2022 18:07,Yaman_Alwaza,L. Odd and Even Count,GNU C++17,101801,L
173338159,Sep/24/2022 18:11,Yaman_Alwaza,F. Nim Cheater,GNU C++17,101801,F
173338346,Sep/24/2022 18:13,Yaman_Alwaza,B. Defeat the Monsters,GNU C++17,101801,B
173340677,Sep/24/2022 18:35,Yaman_Alwaza,C. UCL Game Night,GNU C++17,101801,C
173341441,Sep/24/2022 18:42,Yaman_Alwaza,E. Create Your Own Nim Game,GNU C++14,101801,E
173343061,Sep/24/2022 18:58,Yaman_Alwaza,I. Odd and Even Queries,GNU C++17,101801,I
173351461,Sep/24/2022 20:27,Yaman_Alwaza,K. Quantum Stones,GNU C++17,101801,K
173353839,Sep/24/2022 20:54,Yaman_Alwaza,H. Don’t Ever Ask a Girl for her Codeforces Account,GNU C++17,101801,H
173838140,Sep/28/2022 19:22,Yaman_Alwaza,Just A Minim,GNU C++17,101606,J
173839509,Sep/28/2022 19:35,Yaman_Alwaza,I Work All Day,GNU C++17,101606,I
173840985,Sep/28/2022 19:49,Yaman_Alwaza,Cued In,GNU C++17,101606,C
173842477,Sep/28/2022 20:04,Yaman_Alwaza,Deranging Hat,GNU C++17,101606,D
173844075,Sep/28/2022 20:20,Yaman_Alwaza,Alien Sunset,GNU C++14,101606,A
173844747,Sep/28/2022 20:27,Yaman_Alwaza,Education,GNU C++17,101606,E
173851220,Sep/28/2022 21:41,Yaman_Alwaza,Flipping Coins,GNU C++17,101606,F
173856990,Sep/28/2022 22:55,Yaman_Alwaza,Lizard Lounge,GNU C++17,101606,L
173858806,Sep/28/2022 23:24,Yaman_Alwaza,Breaking Biscuits,GNU C++17,101606,B
173859846,Sep/28/2022 23:42,Yaman_Alwaza,Gentlebots,GNU C++14,101606,G
173936114,Sep/29/2022 17:38,Yaman_Alwaza,Immobile Knight,GNU C++17,1739,A
173941896,Sep/29/2022 17:43,Yaman_Alwaza,Array Recovery,GNU C++17,1739,B
173988426,Sep/29/2022 19:08,Yaman_Alwaza,Card Game,GNU C++17,1739,C
174014253,Sep/29/2022 22:19,Yaman_Alwaza,Division,GNU C++17,1444,A
174017634,Sep/29/2022 23:07,Yaman_Alwaza,Fox Dividing Cheese,GNU C++17,371,B
174022229,Sep/30/2022 00:26,Yaman_Alwaza,Indivisibility,GNU C++17,630,K
174163152,Sep/30/2022 21:22,Yaman_Alwaza,Glory Addicts,GNU C++17,1738,A
174163246,Sep/30/2022 21:23,Yaman_Alwaza,Even Number Addicts,GNU C++17,1738,C
174163907,Sep/30/2022 21:26,Yaman_Alwaza,Prefix Sum Addicts,GNU C++17,1738,B
174400176,Oct/02/2022 18:17,Yaman_Alwaza,Tea with Tangerines,GNU C++17,1735,B
174400282,Oct/02/2022 18:17,Yaman_Alwaza,Phase Shift,GNU C++17,1735,C
174407292,Oct/02/2022 18:35,Yaman_Alwaza,Working Week,GNU C++17,1735,A
174422309,Oct/02/2022 19:27,Yaman_Alwaza,Meta set,GNU C++17,1735,D
174727251,Oct/05/2022 13:30,Yaman_Alwaza,Kalila and Dimna in the Logging Industry,GNU C++17,319,C
174733820,Oct/05/2022 14:31,Yaman_Alwaza,Escape Through Leaf,GNU C++17,932,F
174762548,Oct/05/2022 18:50,Yaman_Alwaza,Secret Information,GNU C++14,100247,H
174762592,Oct/05/2022 18:51,Yaman_Alwaza,Hamming Distance,GNU C++17,100247,D
174763675,Oct/05/2022 19:02,Yaman_Alwaza,The Best Statement,GNU C++17,100247,J
174763991,Oct/05/2022 19:05,Yaman_Alwaza,Victor's Research,GNU C++17,100247,C
174764073,Oct/05/2022 19:06,Yaman_Alwaza,The Power of the Dark Side,GNU C++14,100247,A
174766660,Oct/05/2022 19:33,Yaman_Alwaza,Similar Strings,GNU C++17,100247,B
174770295,Oct/05/2022 20:13,Yaman_Alwaza,For the Honest Election,GNU C++17,100247,L
174771330,Oct/05/2022 20:25,Yaman_Alwaza,Battle Fury,GNU C++14,100247,F
174771975,Oct/05/2022 20:32,Yaman_Alwaza,Meteor Flow,GNU C++17,100247,I
174786874,Oct/05/2022 23:19,Yaman_Alwaza,Battle Fury,GNU C++17,100247,F
174991754,Oct/07/2022 18:01,Yaman_Alwaza,Ela Sorting Books,GNU C++17,1737,A
175018707,Oct/07/2022 19:25,Yaman_Alwaza,Ela's Fitness and the Luxury Number,GNU C++17,1737,B
175263565,Oct/09/2022 19:04,Yaman_Alwaza,Ministry of Truth,GNU C++17,100187,L
175265175,Oct/09/2022 19:21,Yaman_Alwaza,A Lot of Joy,GNU C++17,100187,B
175266617,Oct/09/2022 19:38,Yaman_Alwaza,Holidays,GNU C++17,100187,D
175268008,Oct/09/2022 19:53,Yaman_Alwaza,Potion of Immortality,GNU C++14,100187,A
175269381,Oct/09/2022 20:09,Yaman_Alwaza,Mysterious Photos,GNU C++17,100187,H
175269825,Oct/09/2022 20:14,Yaman_Alwaza,Two Labyrinths,GNU C++17,100187,E
175270881,Oct/09/2022 20:26,Yaman_Alwaza,Deck Shuffling,GNU C++17,100187,J
175271797,Oct/09/2022 20:36,Yaman_Alwaza,Heaviside Function,GNU C++14,100187,M
175273735,Oct/09/2022 20:57,Yaman_Alwaza,Doomsday,GNU C++17,100187,F
175275272,Oct/09/2022 21:13,Yaman_Alwaza,Perpetuum Mobile,GNU C++14,100187,K
175284178,Oct/09/2022 23:16,Yaman_Alwaza,Image Processing,GNU C++17,100187,G
175380583,Oct/10/2022 17:49,Yaman_Alwaza,Make A Equal to B,GNU C++17,1736,A
175408104,Oct/10/2022 18:26,Yaman_Alwaza,Good Subarrays (Easy Version),GNU C++17,1736,C1
175565025,Oct/11/2022 17:41,Yaman_Alwaza,Compare T Shirt Sizes,GNU C++17,1741,A
175571625,Oct/11/2022 17:45,Yaman_Alwaza,Funny Permutation,GNU C++17,1741,B
175580565,Oct/11/2022 17:51,Yaman_Alwaza,Minimize the Thickness,GNU C++17,1741,C
175616173,Oct/11/2022 18:26,Yaman_Alwaza,Masha and a Beautiful Tree,GNU C++17,1741,D
175639436,Oct/11/2022 19:04,Yaman_Alwaza,Sending a Sequence Over the Network,GNU C++17,1741,E
175666732,Oct/11/2022 20:21,Yaman_Alwaza,Multi Colored Segments,GNU C++17,1741,F
175787383,Oct/12/2022 19:24,Yaman_Alwaza,Is this the best deal?,GNU C++17,102890,I
175787983,Oct/12/2022 19:29,Yaman_Alwaza,Counting triangles,GNU C++17,102890,C
175789207,Oct/12/2022 19:40,Yaman_Alwaza,Let's count words,GNU C++14,102890,L
175790245,Oct/12/2022 19:50,Yaman_Alwaza,Debugging the network,GNU C++17,102890,D
175794750,Oct/12/2022 20:33,Yaman_Alwaza,K contestants,GNU C++17,102890,K
175795537,Oct/12/2022 20:41,Yaman_Alwaza,Gold Fever,GNU C++17,102890,G
175799550,Oct/12/2022 21:21,Yaman_Alwaza,Acing the contest,GNU C++17,102890,A
175801442,Oct/12/2022 21:41,Yaman_Alwaza,Mathematics society problem,GNU C++17,102890,M
175806443,Oct/12/2022 22:45,Yaman_Alwaza,End of the year bonus,GNU C++14,102890,E
175807195,Oct/12/2022 22:56,Yaman_Alwaza,How to Work Less to Pass a Programming Course in Planet E 13,GNU C++17,102890,H
175811207,Oct/13/2022 00:11,Yaman_Alwaza,Network connection,GNU C++17,102890,N
175811466,Oct/13/2022 00:17,Yaman_Alwaza,Jaime's greedy delivery,GNU C++17,102890,J
175979342,Oct/13/2022 18:35,Yaman_Alwaza,Sum,GNU C++17,1742,A
175980387,Oct/13/2022 18:36,Yaman_Alwaza,Increasing,GNU C++17,1742,B
175990032,Oct/13/2022 18:47,Yaman_Alwaza,Stripes,GNU C++17,1742,C
176014448,Oct/13/2022 19:17,Yaman_Alwaza,Coprime,GNU C++17,1742,D
176014995,Oct/13/2022 19:17,Yaman_Alwaza,Scuza,GNU C++17,1742,E
176044661,Oct/13/2022 19:59,Yaman_Alwaza,Orray,GNU C++17,1742,G
176069416,Oct/13/2022 23:08,Yaman_Alwaza,Little Alawn's Puzzle,GNU C++17,1534,C
176072305,Oct/13/2022 23:49,Yaman_Alwaza,Rubik's Cube Coloring (easy version),GNU C++14,1594,E1
176503381,Oct/16/2022 17:37,Yaman_Alwaza,Number Replacement,GNU C++14,1744,A
176509076,Oct/16/2022 17:43,Yaman_Alwaza,Even Odd Increments,GNU C++14,1744,B
176515926,Oct/16/2022 17:51,Yaman_Alwaza,Traffic Light,GNU C++14,1744,C
176526813,Oct/16/2022 18:04,Yaman_Alwaza,Divisibility by 2^n,GNU C++14,1744,D
176702113,Oct/17/2022 17:39,Yaman_Alwaza,Password,GNU C++14,1743,A
176706954,Oct/17/2022 17:42,Yaman_Alwaza,Permutation Value,GNU C++14,1743,B
176729211,Oct/17/2022 18:04,Yaman_Alwaza,Save the Magazines,GNU C++14,1743,C
176782402,Oct/17/2022 19:54,Yaman_Alwaza,The Lost Graph,GNU C++17,100694,G
176786138,Oct/17/2022 20:18,Yaman_Alwaza,SuperHyperMarket,GNU C++14,100694,E
176788328,Oct/17/2022 20:33,Yaman_Alwaza,Noisy Lecture,GNU C++17,100694,H
176798214,Oct/17/2022 21:59,Yaman_Alwaza,Goat in the Field,GNU C++14,100694,I
176800866,Oct/17/2022 22:28,Yaman_Alwaza,Ticket Booking,GNU C++17,100694,J
176802651,Oct/17/2022 22:48,Yaman_Alwaza,Far Manager,GNU C++14,100694,B
176810374,Oct/18/2022 00:37,Yaman_Alwaza,Did he drop any good loot?,GNU C++14,100694,A
176811009,Oct/18/2022 00:51,Yaman_Alwaza,Did he drop any good loot?,GNU C++17,100694,A
178427703,Oct/29/2022 19:20,Yaman_Alwaza,Splitting Text,GNU C++17,102862,D
178431461,Oct/29/2022 19:44,Yaman_Alwaza,Big Sum,GNU C++17,102862,M
178432115,Oct/29/2022 19:51,Yaman_Alwaza,Cell Borders,GNU C++17,102862,F
178432472,Oct/29/2022 19:54,Yaman_Alwaza,Numbers on a Circle,GNU C++14,102862,B
178436192,Oct/29/2022 20:29,Yaman_Alwaza,Falling Boxes,GNU C++14,102862,L
178437302,Oct/29/2022 20:40,Yaman_Alwaza,Binary Sequence,GNU C++17,102862,K
178445570,Oct/29/2022 22:07,Yaman_Alwaza,Strange Queries,GNU C++17,102862,G
178448228,Oct/29/2022 22:42,Yaman_Alwaza,Mex Grid,GNU C++17,102862,J
179200364,Nov/04/2022 17:37,Yaman_Alwaza,Two Groups,GNU C++17,1747,A
179227468,Nov/04/2022 18:00,Yaman_Alwaza,BAN BAN,GNU C++17,1747,B
179251180,Nov/04/2022 18:29,Yaman_Alwaza,Swap Game,GNU C++17,1747,C
179412149,Nov/05/2022 12:32,Yaman_Alwaza,Points on Line,GNU C++17,251,A
179412321,Nov/05/2022 12:33,Yaman_Alwaza,Points on Line,GNU C++17,251,A
179417477,Nov/05/2022 13:21,Yaman_Alwaza,Hamburgers,GNU C++17,371,C
179418333,Nov/05/2022 13:29,Yaman_Alwaza,Team Composition: Programmers and Mathematicians,GNU C++17,1611,B
179420077,Nov/05/2022 13:45,Yaman_Alwaza,Three Parts of the Array,GNU C++17,1006,C
179421801,Nov/05/2022 14:00,Yaman_Alwaza,Queries about less or equal elements,GNU C++17,600,B
179423012,Nov/05/2022 14:10,Yaman_Alwaza,Books,GNU C++17,279,B
180221738,Nov/09/2022 19:20,Yaman_Alwaza,Finding Maximal Non Trivial Monotones,GNU C++17,103960,A
