#,When,Who,Problem Name,Lang,Number,Class,Number_Class
124615117,2021-08-01 23:05:00,Grapeee,WebofLies,GNU C++17,1549,C,1549C
124615252,2021-08-01 23:06:00,Grapeee,WebofLies,GNU C++17,1549,C,1549C
124615579,2021-08-01 23:09:00,Grapeee,WebofLies,GNU C++17,1549,C,1549C
124615748,2021-08-01 23:11:00,Grapeee,WebofLies,GNU C++17,1549,C,1549C
124622290,2021-08-02 01:15:00,Grapeee,SuccessRate,GNU C++17,807,C,807C
124669253,2021-08-02 12:16:00,Grapeee,SuccessRate,GNU C++17,807,C,807C
125321199,2021-08-09 17:38:00,Grapeee,EzzatandTwoSubsequences,GNU C++17,1557,A,1557A
125356955,2021-08-09 18:10:00,Grapeee,Moamenandksubarrays,GNU C++17,1557,B,1557B
125374301,2021-08-09 18:34:00,Grapeee,MoamenandXOR,GNU C++17,1557,C,1557C
125935634,2021-08-15 17:37:00,Grapeee,MochaandMath,GNU C++17,1559,A,1559A
125943643,2021-08-15 17:46:00,Grapeee,MochaandRedandBlue,GNU C++17,1559,B,1559B
125964834,2021-08-15 18:10:00,Grapeee,MochaandHiking,GNU C++17,1559,C,1559C
125973259,2021-08-15 18:21:00,Grapeee,MochaandDiana(EasyVersion),GNU C++17,1559,D1,1559D1
126276397,2021-08-18 17:36:00,Grapeee,DislikeofThrees,GNU C++17,1560,A,1560A
126286680,2021-08-18 17:44:00,Grapeee,Who'sOpposite?,GNU C++17,1560,B,1560B
126297602,2021-08-18 17:54:00,Grapeee,InfinityTable,GNU C++17,1560,C,1560C
126322759,2021-08-18 18:27:00,Grapeee,MakeaPowerofTwo,GNU C++17,1560,D,1560D
126331082,2021-08-18 18:40:00,Grapeee,NearestBeautifulNumber(easyversion),GNU C++17,1560,F1,1560F1
126861462,2021-08-24 18:06:00,Grapeee,CharmedbytheGame,GNU C++17,1561,B,1561B
126861608,2021-08-24 18:07:00,Grapeee,SimplyStrangeSort,GNU C++17,1561,A,1561A
126868448,2021-08-24 18:21:00,Grapeee,DeepDownBelow,GNU C++17,1561,C,1561C
126892752,2021-08-24 19:25:00,Grapeee,UptheStrip(simplifiedversion),GNU C++17,1561,D1,1561D1
126975816,2021-08-25 17:09:00,Grapeee,Chuanpai,GNU C++17,103117,A,103117A
126975909,2021-08-25 17:10:00,Grapeee,KskipPermutation,GNU C++17,103117,K,103117K
126977069,2021-08-25 17:24:00,Grapeee,Hotpot,GNU C++17,103117,B,103117B
126978960,2021-08-25 17:46:00,Grapeee,TrueStory,GNU C++17,103117,M,103117M
126981746,2021-08-25 18:17:00,Grapeee,SpicyRestaurant,GNU C++17,103117,L,103117L
126982284,2021-08-25 18:23:00,Grapeee,RockPaperScissors,GNU C++17,103117,D,103117D
126984393,2021-08-25 18:48:00,Grapeee,NihongowaMuzukashiiDesu,GNU C++17,103117,H,103117H
126986744,2021-08-25 19:15:00,Grapeee,Don'tReallyLikeHowTheStoryEnds,GNU C++17,103117,E,103117E
127127697,2021-08-26 20:40:00,Grapeee,TwoHundredTwentyOne(easyversion),GNU C++17,1562,D1,1562D1
127127947,2021-08-26 20:41:00,Grapeee,ScenesFromaMemory,GNU C++17,1562,B,1562B
127128928,2021-08-26 20:45:00,Grapeee,Rings,GNU C++17,1562,C,1562C
127129296,2021-08-26 20:47:00,Grapeee,TheMiracleandtheSleeper,GNU C++17,1562,A,1562A
127400687,2021-08-29 22:52:00,Grapeee,CompressedBracketSequence,GNU C++17,1556,C,1556C
127400981,2021-08-29 23:00:00,Grapeee,TakeYourPlaces!,GNU C++17,1556,B,1556B
127401171,2021-08-29 23:04:00,Grapeee,AVarietyofOperations,GNU C++17,1556,A,1556A
127927003,2021-09-05 17:39:00,Grapeee,DominoDisaster,GNU C++17,1567,A,1567A
127936468,2021-09-05 17:47:00,Grapeee,MEXorMixup,GNU C++17,1567,B,1567B
127964353,2021-09-05 18:40:00,Grapeee,CarryingConundrum,GNU C++17,1567,C,1567C
127984284,2021-09-05 20:26:00,Grapeee,NonDecreasingDilemma,GNU C++17,1567,E,1567E
127984624,2021-09-05 20:27:00,Grapeee,NonDecreasingDilemma,GNU C++17,1567,E,1567E
128220021,2021-09-08 17:41:00,Grapeee,BalancedSubstring,GNU C++17,1569,A,1569A
128243833,2021-09-08 18:13:00,Grapeee,ChessTournament,GNU C++17,1569,B,1569B
128259624,2021-09-08 18:45:00,Grapeee,JuryMeeting,GNU C++17,1569,C,1569C
128595006,2021-09-12 17:40:00,Grapeee,MedianMaximization,GNU C++17,1566,A,1566A
128602633,2021-09-12 17:49:00,Grapeee,MINMEXCut,GNU C++17,1566,B,1566B
128607821,2021-09-12 17:55:00,Grapeee,MAXMEXCut,GNU C++17,1566,C,1566C
128620134,2021-09-12 18:12:00,Grapeee,SeatingArrangements(easyversion),GNU C++17,1566,D1,1566D1
128656609,2021-09-12 19:42:00,Grapeee,SeatingArrangements(hardversion),GNU C++17,1566,D2,1566D2
129178445,2021-09-18 17:50:00,Grapeee,Countdown,GNU C++17,1573,A,1573A
129182576,2021-09-18 17:58:00,Grapeee,Swaps,GNU C++17,1573,B,1573B
129206142,2021-09-18 19:31:00,Grapeee,Book,GNU C++17,1573,C,1573C
129344821,2021-09-20 17:40:00,Grapeee,RegularBracketSequences,GNU C++17,1574,A,1574A
129349587,2021-09-20 17:45:00,Grapeee,CombinatoricsHomework,GNU C++17,1574,B,1574B
129359771,2021-09-20 17:58:00,Grapeee,SlaytheDragon,GNU C++17,1574,C,1574C
129441140,2021-09-21 00:47:00,Grapeee,TheStrongestBuild,GNU C++17,1574,D,1574D
129441337,2021-09-21 00:53:00,Grapeee,CombinatoricsHomework,GNU C++17,1574,B,1574B
129441406,2021-09-21 00:55:00,Grapeee,TheStrongestBuild,GNU C++17 (64),1574,D,1574D
130213403,2021-09-29 01:12:00,Grapeee,Casimir'sStringSolitaire,GNU C++17 (64),1579,A,1579A
130214160,2021-09-29 01:40:00,Grapeee,ShiftingSort,GNU C++17 (64),1579,B,1579B
130214774,2021-09-29 02:03:00,Grapeee,Ticks,GNU C++17 (64),1579,C,1579C
130215048,2021-09-29 02:13:00,Grapeee,PermutationMinimizationbyDeque,GNU C++17 (64),1579,E1,1579E1
130215261,2021-09-29 02:20:00,Grapeee,ProductiveMeeting,GNU C++17 (64),1579,D,1579D
130215898,2021-09-29 02:43:00,Grapeee,ArrayOptimizationbyDeque,GNU C++17 (64),1579,E2,1579E2
130217042,2021-09-29 03:26:00,Grapeee,ArrayStabilization(ANDversion),GNU C++17 (64),1579,F,1579F
130290684,2021-09-29 20:29:00,Grapeee,MinimalCoverage,GNU C++17 (64),1579,G,1579G
130373427,2021-09-30 15:45:00,Grapeee,CQXYMCountPermutations,GNU C++17 (64),1581,A,1581A
130373754,2021-09-30 15:47:00,Grapeee,DiameterofGraph,GNU C++17 (64),1581,B,1581B
130568241,2021-10-02 16:54:00,Grapeee,DivisiblebyTwentyFive,GNU C++17 (64),1575,D,1575D
130571513,2021-10-02 17:25:00,Grapeee,AnotherSortingProblem,GNU C++17 (64),1575,A,1575A
130571663,2021-10-02 17:26:00,Grapeee,AnotherSortingProblem,GNU C++17 (64),1575,A,1575A
130590144,2021-10-02 21:07:00,Grapeee,JeopardyofDroppedBalls,GNU C++17 (64),1575,J,1575J
130668215,2021-10-03 17:42:00,Grapeee,GamerHemose,GNU C++17 (64),1592,A,1592A
130686020,2021-10-03 18:05:00,Grapeee,HemoseShopping,GNU C++17 (64),1592,B,1592B
131073193,2021-10-07 16:54:00,Grapeee,MaximumProduct,GNU C++17,100886,G,100886G
131106233,2021-10-08 01:25:00,Grapeee,MagicNumbers,GNU C++17,628,D,628D
131107700,2021-10-08 02:28:00,Grapeee,AandBandLectureRooms,GNU C++17,519,E,519E
131110349,2021-10-08 04:44:00,Grapeee,RestorerDistance,GNU C++17,1355,E,1355E
131172706,2021-10-08 18:09:00,Grapeee,ConsecutiveSumRiddle,GNU C++17,1594,A,1594A
131177717,2021-10-08 18:16:00,Grapeee,SpecialNumbers,GNU C++17,1594,B,1594B
131183756,2021-10-08 18:27:00,Grapeee,MakeThemEqual,GNU C++17,1594,C,1594C
131195423,2021-10-08 18:52:00,Grapeee,Rubik'sCubeColoring(easyversion),GNU C++17,1594,E1,1594E1
131223149,2021-10-08 19:59:00,Grapeee,TheNumberofImposters,GNU C++17,1594,D,1594D
131246372,2021-10-08 23:51:00,Grapeee,TheNumberofImposters,GNU C++17,1594,D,1594D
131246472,2021-10-08 23:53:00,Grapeee,TheNumberofImposters,GNU C++17,1594,D,1594D
131246696,2021-10-08 23:58:00,Grapeee,TheNumberofImposters,GNU C++17,1594,D,1594D
131246731,2021-10-08 23:59:00,Grapeee,TheNumberofImposters,GNU C++17,1594,D,1594D
131402997,2021-10-10 12:13:00,Grapeee,ComputerGame,GNU C++17,1598,A,1598A
131411694,2021-10-10 12:27:00,Grapeee,DeleteTwoElements,GNU C++17,1598,C,1598C
131418899,2021-10-10 12:40:00,Grapeee,Groups,GNU C++17,1598,B,1598B
131443517,2021-10-10 13:38:00,Grapeee,TrainingSession,GNU C++17,1598,D,1598D
131445852,2021-10-10 13:44:00,Grapeee,TrainingSession,GNU C++17,1598,D,1598D
131447612,2021-10-10 13:49:00,Grapeee,TrainingSession,GNU C++17,1598,D,1598D
131449141,2021-10-10 13:54:00,Grapeee,TrainingSession,GNU C++17,1598,D,1598D
131455769,2021-10-10 14:21:00,Grapeee,TrainingSession,GNU C++17,1598,D,1598D
131455908,2021-10-10 14:22:00,Grapeee,TrainingSession,GNU C++17,1598,D,1598D
131456052,2021-10-10 14:23:00,Grapeee,TrainingSession,GNU C++17,1598,D,1598D
131457541,2021-10-10 14:35:00,Grapeee,TrainingSession,GNU C++17,1598,D,1598D
131458120,2021-10-10 14:40:00,Grapeee,TrainingSession,GNU C++17,1598,D,1598D
131653845,2021-10-12 17:27:00,Grapeee,FloodFill,GNU C++17,1114,D,1114D
131654152,2021-10-12 17:30:00,Grapeee,FloodFill,GNU C++17,1114,D,1114D
131861909,2021-10-13 20:57:00,Grapeee,GardenerandTree,GNU C++17 (64),1593,E,1593E
131863446,2021-10-13 21:14:00,Grapeee,RedBlackNumber,GNU C++17 (64),1593,F,1593F
131863820,2021-10-13 21:18:00,Grapeee,RedBlackNumber,GNU C++17 (64),1593,F,1593F
131864480,2021-10-13 21:26:00,Grapeee,RedBlackNumber,GNU C++17 (64),1593,F,1593F
131864569,2021-10-13 21:27:00,Grapeee,RedBlackNumber,GNU C++17 (64),1593,F,1593F
131864678,2021-10-13 21:28:00,Grapeee,RedBlackNumber,GNU C++17 (64),1593,F,1593F
131865001,2021-10-13 21:31:00,Grapeee,RedBlackNumber,GNU C++17 (64),1593,F,1593F
131940981,2021-10-14 16:17:00,Grapeee,NonIntegerDonuts,GNU C++17,103185,N,103185N
131942490,2021-10-14 16:30:00,Grapeee,DividingCandy,GNU C++17,103185,D,103185D
131949167,2021-10-14 17:31:00,Grapeee,ExcellentViews,GNU C++17,103185,E,103185E
131955688,2021-10-14 18:42:00,Grapeee,Lola'sSchedule,GNU C++17,103185,L,103185L
131959249,2021-10-14 19:19:00,Grapeee,CrisisattheWedding,GNU C++17 (64),103185,C,103185C
131966100,2021-10-14 20:40:00,Grapeee,Keylogger,GNU C++17 (64),103185,K,103185K
132214980,2021-10-17 14:12:00,Grapeee,WindblumeOde,GNU C++17 (64),1586,A,1586A
132219292,2021-10-17 14:18:00,Grapeee,OmkarandHeavenlyTree,GNU C++17 (64),1586,B,1586B
132233718,2021-10-17 14:50:00,Grapeee,OmkarandDetermination,GNU C++17 (64),1586,C,1586C
132242945,2021-10-17 15:18:00,Grapeee,OmkarandtheMeaningofLife,GNU C++17 (64),1586,D,1586D
132291992,2021-10-17 23:34:00,Grapeee,OmkarandDetermination,GNU C++17 (64),1586,C,1586C
132957987,2021-10-24 22:13:00,Grapeee,LuntikandConcerts,GNU C++17 (64),1582,A,1582A
132958221,2021-10-24 22:17:00,Grapeee,LuntikandSubsequences,GNU C++17 (64),1582,B,1582B
132958531,2021-10-24 22:22:00,Grapeee,GrandmaCapaKnitsaScarf,GNU C++17 (64),1582,C,1582C
132959668,2021-10-24 22:43:00,Grapeee,"Vupsen,Pupsenand0",GNU C++17 (64),1582,D,1582D
133037772,2021-10-25 12:11:00,Grapeee,TwoSubsequences,GNU C++17 (64),1602,A,1602A
133038120,2021-10-25 12:13:00,Grapeee,DivineArray,GNU C++17 (64),1602,B,1602B
133038429,2021-10-25 12:16:00,Grapeee,ArrayElimination,GNU C++17 (64),1602,C,1602C
133038505,2021-10-25 12:17:00,Grapeee,FrogTraveler,GNU C++17 (64),1602,D,1602D
133040218,2021-10-25 12:21:00,Grapeee,FrogTraveler,GNU C++17 (64),1602,D,1602D
133159273,2021-10-26 16:03:00,Grapeee,FrogTraveler,GNU C++17 (64),1602,D,1602D
133530613,2021-10-29 20:51:00,Grapeee,ABBalance,GNU C++17 (64),1606,A,1606A
133531344,2021-10-29 20:57:00,Grapeee,UpdateFiles,GNU C++17 (64),1606,B,1606B
133618477,2021-10-30 17:39:00,Grapeee,Era,GNU C++17 (64),1604,A,1604A
133625223,2021-10-30 17:45:00,Grapeee,XORSpeciaLISt,GNU C++17 (64),1604,B,1604B
133634691,2021-10-30 17:56:00,Grapeee,DivisibleConfusion,GNU C++17 (64),1604,C,1604C
133678779,2021-10-30 19:23:00,Grapeee,ModerateModularMode,GNU C++17 (64),1604,D,1604D
134470705,2021-11-06 11:25:00,Grapeee,HandlingtheBlocks,GNU C++14,103388,H,103388H
134471496,2021-11-06 11:34:00,Grapeee,Kathmandu,GNU C++17,103388,K,103388K
134475981,2021-11-06 12:22:00,Grapeee,CreatingMultiples,GNU C++20 (64),103388,C,103388C
134481434,2021-11-06 13:23:00,Grapeee,NoLuck,GNU C++17,103388,N,103388N
134483546,2021-11-06 13:48:00,Grapeee,Escalator,GNU C++14,103388,E,103388E
134484568,2021-11-06 14:00:00,Grapeee,MonarchyinVertigo,GNU C++17,103388,M,103388M
134492825,2021-11-06 15:41:00,Grapeee,GettinginShape,GNU C++20 (64),103388,G,103388G
135105408,2021-11-12 17:40:00,Grapeee,A.M.Deviation,GNU C++20 (64),1605,A,1605A
135115402,2021-11-12 17:52:00,Grapeee,ReverseSort,GNU C++20 (64),1605,B,1605B
135132788,2021-11-12 18:18:00,Grapeee,DominantCharacter,GNU C++20 (64),1605,C,1605C
135184168,2021-11-12 21:22:00,Grapeee,Treelabeling,GNU C++20 (64),1605,D,1605D
135190255,2021-11-12 22:31:00,Grapeee,MahmoudandEhabandyetanotherxortask,GNU C++20 (64),959,F,959F
135198380,2021-11-13 00:52:00,Grapeee,IvanandBurgers,GNU C++20 (64),1100,F,1100F
135198919,2021-11-13 01:07:00,Grapeee,(ZeroXORSubset)less,GNU C++20 (64),1101,G,1101G
135252136,2021-11-13 14:19:00,Grapeee,ShortestPathProblem?,GNU C++20 (64),845,G,845G
135314374,2021-11-13 21:15:00,Grapeee,JonandOrbs,GNU C++20 (64),768,D,768D
135314495,2021-11-13 21:17:00,Grapeee,WetSharkandFlowers,GNU C++20 (64),621,C,621C
135314585,2021-11-13 21:18:00,Grapeee,WizardsandHugePrize,GNU C++20 (64),167,B,167B
135315712,2021-11-13 21:30:00,Grapeee,Game,GNU C++20 (64),630,R,630R
135316233,2021-11-13 21:36:00,Grapeee,PolandBallandGame,GNU C++20 (64),755,B,755B
135319339,2021-11-13 22:17:00,Grapeee,LittleGirlandGame,GNU C++20 (64),276,B,276B
135319496,2021-11-13 22:20:00,Grapeee,LittleGirlandGame,GNU C++20 (64),276,B,276B
135320998,2021-11-13 22:43:00,Grapeee,WinorFreeze,GNU C++20 (64),150,A,150A
135501843,2021-11-14 20:11:00,Grapeee,MathematicalAddition,GNU C++20 (64),1589,A,1589A
135502243,2021-11-14 20:16:00,Grapeee,TwoArrays,GNU C++20 (64),1589,C,1589C
135504453,2021-11-14 20:45:00,Grapeee,ColoringRectangles,GNU C++20 (64),1589,B,1589B
135510723,2021-11-14 22:18:00,Grapeee,GuessthePermutation,GNU C++20 (64),1589,D,1589D
135516375,2021-11-15 00:13:00,Grapeee,CardBag,GNU C++20 (64),1156,F,1156F
135677924,2021-11-15 13:53:00,Grapeee,ArithmeticProgression,GNU C++20 (64),1114,E,1114E
135972354,2021-11-17 16:07:00,Grapeee,SaleinGameStore,GNU C++17,100513,I,100513I
135974838,2021-11-17 16:31:00,Grapeee,IlyaMuromets,GNU C++17,100513,F,100513F
135975094,2021-11-17 16:34:00,Grapeee,DataCenter,GNU C++20 (64),100513,D,100513D
135986713,2021-11-17 17:13:00,Grapeee,FacePalmAccounting,GNU C++20 (64),100513,G,100513G
135995206,2021-11-17 18:46:00,Grapeee,Treeland,GNU C++20 (64),100513,K,100513K
135995908,2021-11-17 18:54:00,Grapeee,VariableShadowing,GNU C++17,100513,M,100513M
135998895,2021-11-17 19:31:00,Grapeee,ElectionofaMayor,GNU C++20 (64),100513,E,100513E
136111043,2021-11-19 00:54:00,Grapeee,GameonTree,GNU C++20 (64),280,C,280C
136111602,2021-11-19 01:12:00,Grapeee,AliceandBob,GNU C++20 (64),346,A,346A
136281676,2021-11-20 21:09:00,Grapeee,Dexterina’sLab,GNU C++20 (64),717,D,717D
136281815,2021-11-20 21:11:00,Grapeee,Dexterina’sLab,GNU C++20 (64),717,D,717D
136306871,2021-11-21 09:14:00,Grapeee,DecyphertheString,GNU C++20 (64),1117,E,1117E
136306923,2021-11-21 09:15:00,Grapeee,ArithmeticProgression,GNU C++20 (64),1114,E,1114E
136306976,2021-11-21 09:16:00,Grapeee,HelpingHiasat,GNU C++20 (64),1105,E,1105E
136307012,2021-11-21 09:16:00,Grapeee,ShortCode,GNU C++20 (64),965,E,965E
136307050,2021-11-21 09:17:00,Grapeee,HighCry,GNU C++20 (64),875,D,875D
136307143,2021-11-21 09:18:00,Grapeee,AdditiononSegments,GNU C++20 (64),981,E,981E
136307177,2021-11-21 09:19:00,Grapeee,SwappingCharacters,GNU C++20 (64),903,E,903E
136307241,2021-11-21 09:20:00,Grapeee,ThreePieces,GNU C++20 (64),1065,D,1065D
136307283,2021-11-21 09:21:00,Grapeee,NetworkSafety,GNU C++20 (64),1039,C,1039C
136365647,2021-11-21 22:27:00,Grapeee,YetAnotherYetAnotherTask,GNU C++20 (64),1359,D,1359D
136368868,2021-11-21 23:44:00,Grapeee,XORonSegment,GNU C++20 (64),242,E,242E
136424587,2021-11-22 12:39:00,Grapeee,Distance,GNU C++20 (64),1612,A,1612A
136430369,2021-11-22 12:49:00,Grapeee,SpecialPermutation,GNU C++20 (64),1612,B,1612B
136444518,2021-11-22 13:20:00,Grapeee,ChatBan,GNU C++20 (64),1612,C,1612C
136449875,2021-11-22 13:35:00,Grapeee,XMagicPair,GNU C++20 (64),1612,D,1612D
136450203,2021-11-22 13:36:00,Grapeee,XMagicPair,GNU C++20 (64),1612,D,1612D
136450569,2021-11-22 13:37:00,Grapeee,XMagicPair,GNU C++20 (64),1612,D,1612D
136481500,2021-11-22 15:12:00,Grapeee,XMagicPair,GNU C++20 (64),1612,D,1612D
136566363,2021-11-23 07:16:00,Grapeee,Messages,GNU C++20 (64),1612,E,1612E
136567562,2021-11-23 07:45:00,Grapeee,DirectingEdges,GNU C++20 (64),1385,E,1385E
136567611,2021-11-23 07:46:00,Grapeee,DirectingEdges,GNU C++20 (64),1385,E,1385E
136569191,2021-11-23 08:18:00,Grapeee,MatchPoints,GNU C++20 (64),1156,C,1156C
136616711,2021-11-23 17:37:00,Grapeee,AntiLight'sCellGuessing,GNU C++20 (64),1610,A,1610A
136627900,2021-11-23 17:48:00,Grapeee,KalindromeArray,GNU C++20 (64),1610,B,1610B
136655094,2021-11-23 18:43:00,Grapeee,KeshiIsThrowingaParty,GNU C++20 (64),1610,C,1610C
136732019,2021-11-24 14:09:00,Grapeee,AndrewandTaxi,GNU C++20 (64),1100,E,1100E
136735651,2021-11-24 14:51:00,Grapeee,MagicStones,GNU C++20 (64),1110,E,1110E
136738375,2021-11-24 15:22:00,Grapeee,AlmostDifference,GNU C++20 (64),903,D,903D
136931890,2021-11-25 20:18:00,Grapeee,MakeEven,GNU C++20 (64),1611,A,1611A
136932600,2021-11-25 20:24:00,Grapeee,TeamComposition:ProgrammersandMathematicians,GNU C++20 (64),1611,B,1611B
136933512,2021-11-25 20:33:00,Grapeee,PolycarpRecoversthePermutation,GNU C++20 (64),1611,C,1611C
136936882,2021-11-25 21:12:00,Grapeee,WeightsAssignmentForTreeEdges,GNU C++20 (64),1611,D,1611D
136939526,2021-11-25 21:50:00,Grapeee,EscapeTheMaze(easyversion),GNU C++20 (64),1611,E1,1611E1
136940245,2021-11-25 22:01:00,Grapeee,EscapeTheMaze(hardversion),GNU C++20 (64),1611,E2,1611E2
136942269,2021-11-25 22:35:00,Grapeee,ATMandStudents,GNU C++20 (64),1611,F,1611F
137070200,2021-11-26 23:31:00,Grapeee,DivanandaStore,GNU C++20 (64),1614,A,1614A
137070575,2021-11-26 23:41:00,Grapeee,DivanandaNewProject,GNU C++20 (64),1614,B,1614B
137072076,2021-11-27 00:24:00,Grapeee,Divanandbitwiseoperations,GNU C++20 (64),1614,C,1614C
137158974,2021-11-27 22:29:00,Grapeee,XORandOR,GNU C++20 (64),282,C,282C
137223429,2021-11-28 17:40:00,Grapeee,DivideandMultiply,GNU C++20 (64),1609,A,1609A
137226819,2021-11-28 17:46:00,Grapeee,WilliamtheVigilant,GNU C++20 (64),1609,B,1609B
137239095,2021-11-28 18:16:00,Grapeee,ComplexMarketAnalysis,GNU C++20 (64),1609,C,1609C
137253887,2021-11-28 19:04:00,Grapeee,SocialNetwork,GNU C++20 (64),1609,D,1609D
137629972,2021-12-01 17:39:00,Grapeee,LongComparison,GNU C++20 (64),1613,A,1613A
137651082,2021-12-01 17:59:00,Grapeee,AbsentRemainder,GNU C++20 (64),1613,B,1613B
138581908,2021-12-09 23:32:00,Grapeee,PoisonedDagger,GNU C++20 (64),1613,C,1613C
138581944,2021-12-09 23:33:00,Grapeee,PoisonedDagger,GNU C++20 (64),1613,C,1613C
138583275,2021-12-09 23:57:00,Grapeee,BuildString,GNU C++20 (64),237,E,237E
138661802,2021-12-10 20:39:00,Grapeee,Strip,GNU C++20 (64),487,B,487B
138720927,2021-12-11 13:06:00,Grapeee,FindArray,GNU C++20 (64),1608,A,1608A
138747911,2021-12-11 14:02:00,Grapeee,BuildthePermutation,GNU C++20 (64),1608,B,1608B
138760088,2021-12-11 14:37:00,Grapeee,GameMaster,GNU C++20 (64),1608,C,1608C
138869519,2021-12-12 18:17:00,Grapeee,LifeofaFlower,GNU C++20 (64),1591,A,1591A
138875260,2021-12-12 18:22:00,Grapeee,ArrayEversion,GNU C++20 (64),1591,B,1591B
138887459,2021-12-12 18:40:00,Grapeee,MinimizeDistance,GNU C++20 (64),1591,C,1591C
139310083,2021-12-14 19:51:00,Grapeee,PolycarpandSumsofSubsequences,GNU C++20 (64),1618,A,1618A
139310237,2021-12-14 19:52:00,Grapeee,MissingBigram,GNU C++20 (64),1618,B,1618B
139310593,2021-12-14 19:53:00,Grapeee,PainttheArray,GNU C++20 (64),1618,C,1618C
139310643,2021-12-14 19:53:00,Grapeee,ArrayandOperations,GNU C++20 (64),1618,D,1618D
139310834,2021-12-14 19:54:00,Grapeee,Reverse,GNU C++20 (64),1618,F,1618F
139555785,2021-12-16 19:39:00,Grapeee,ForbiddenSubsequence,GNU C++20 (64),1617,A,1617A
139557504,2021-12-16 19:53:00,Grapeee,GCDProblem,GNU C++20 (64),1617,B,1617B
139560825,2021-12-16 20:25:00,Grapeee,PaprikaandPermutation,GNU C++20 (64),1617,C,1617C
139563179,2021-12-16 20:49:00,Grapeee,TooManyImpostors(easyversion),GNU C++20 (64),1617,D1,1617D1
139563807,2021-12-16 20:56:00,Grapeee,TooManyImpostors(easyversion),GNU C++20 (64),1617,D1,1617D1
140034566,2021-12-20 17:50:00,Grapeee,MEXandIncrements,GNU C++20 (64),1619,E,1619E
140037012,2021-12-20 17:53:00,Grapeee,SquareString?,GNU C++20 (64),1619,A,1619A
140039661,2021-12-20 17:57:00,Grapeee,SquaresandCubes,GNU C++20 (64),1619,B,1619B
140061669,2021-12-20 18:36:00,Grapeee,WrongAddition,GNU C++20 (64),1619,C,1619C
140069657,2021-12-20 18:53:00,Grapeee,NewYear'sProblem,GNU C++20 (64),1619,D,1619D
140430950,2021-12-24 14:26:00,Grapeee,PermutationandQueries,GNU C++20 (64),1619,H,1619H
140431021,2021-12-24 14:27:00,Grapeee,PermutationandQueries,GNU C++20 (64),1619,H,1619H
140431159,2021-12-24 14:28:00,Grapeee,PermutationandQueries,GNU C++20 (64),1619,H,1619H
140431220,2021-12-24 14:29:00,Grapeee,PermutationandQueries,GNU C++20 (64),1619,H,1619H
140436085,2021-12-24 15:29:00,Grapeee,Let'sPlaytheHat?,GNU C++20 (64),1619,F,1619F
140436686,2021-12-24 15:36:00,Grapeee,EqualorNotEqual,GNU C++20 (64),1620,A,1620A
140449559,2021-12-24 17:37:00,Grapeee,ClosingTheGap,GNU C++20 (64),1615,A,1615A
140475727,2021-12-24 18:25:00,Grapeee,AndIt'sNonZero,GNU C++20 (64),1615,B,1615B
140563399,2021-12-25 12:59:00,Grapeee,ExactChange,GNU C++20 (64),1620,D,1620D
140564023,2021-12-25 13:07:00,Grapeee,TrianglesonaRectangle,GNU C++20 (64),1620,B,1620B
140564647,2021-12-25 13:16:00,Grapeee,ReplacetheNumbers,GNU C++20 (64),1620,E,1620E
140582684,2021-12-25 16:46:00,Grapeee,YetAnotherSortingProblem,GNU C++20 (64),1591,D,1591D
140582729,2021-12-25 16:47:00,Grapeee,YetAnotherSortingProblem,GNU C++20 (64),1591,D,1591D
140583112,2021-12-25 16:51:00,Grapeee,YetAnotherSortingProblem,GNU C++20 (64),1591,D,1591D
140583159,2021-12-25 16:52:00,Grapeee,YetAnotherSortingProblem,GNU C++20 (64),1591,D,1591D
140585862,2021-12-25 17:22:00,Grapeee,TraderProblem,GNU C++20 (64),1618,G,1618G
140685852,2021-12-26 21:21:00,Grapeee,Singers'Tour,GNU C++20 (64),1618,E,1618E
140685882,2021-12-26 21:22:00,Grapeee,Singers'Tour,GNU C++20 (64),1618,E,1618E
140689997,2021-12-26 22:31:00,Grapeee,NonequalNeighbours,GNU C++20 (64),1591,F,1591F
140690066,2021-12-26 22:33:00,Grapeee,NonequalNeighbours,GNU C++20 (64),1591,F,1591F
140690154,2021-12-26 22:34:00,Grapeee,NonequalNeighbours,GNU C++20 (64),1591,F,1591F
140690508,2021-12-26 22:42:00,Grapeee,NonequalNeighbours,GNU C++20 (64),1591,F,1591F
140690873,2021-12-26 22:49:00,Grapeee,NonequalNeighbours,GNU C++20 (64),1591,F,1591F
140691136,2021-12-26 22:55:00,Grapeee,NonequalNeighbours,GNU C++20 (64),1591,F,1591F
140691756,2021-12-26 23:10:00,Grapeee,NonequalNeighbours,GNU C++20 (64),1591,F,1591F
140691986,2021-12-26 23:15:00,Grapeee,BAString,GNU C++20 (64),1620,C,1620C
140838686,2021-12-27 22:43:00,Grapeee,ConstructaRectangle,GNU C++20 (64),1622,A,1622A
140839247,2021-12-27 22:54:00,Grapeee,BerlandMusic,GNU C++20 (64),1622,B,1622B
140842490,2021-12-28 00:06:00,Grapeee,SetorDecrease,GNU C++20 (64),1622,C,1622C
140902586,2021-12-28 16:42:00,Grapeee,RobotCleaner,GNU C++20 (64),1623,A,1623A
140907704,2021-12-28 16:51:00,Grapeee,GameonRanges,GNU C++20 (64),1623,B,1623B
140925513,2021-12-28 17:34:00,Grapeee,BalancedStoneHeaps,GNU C++20 (64),1623,C,1623C
